"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,-59.5,1.20435,19921,1,1,12364.3,"19921",0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,77,70,43,171,6,177,12,1,0,4,186,145,1,14,4,16,10,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929097,22.9167,0.02875,50,0,0.000173611,0.000423611,0,0.000243056,0,0,"Low","Low","Medium",NA,"Low","Low",NA,"Low",NA,NA
"2",2,53.5,17.47459,14274,1,1,12364.3,"14274",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,29,10,13,6,27,2,22,7,0,0,1,28,14,0,1,3,0,11,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0955472,34.7222,0.0931429,42.8571,0,1e-04,2.08333e-05,0,0,0,0,"Low","Low","Medium",NA,"Low","Low",NA,NA,NA,NA
"3",3,-74.5,-11.88122,24586,3,9,111278.7,"24225,24226,24227,24585,24586,24587,24945,24946,24947",0,0,0,0,0,0,24728.6,0,0,0,0,0,86550.1,0,0,0,0,74185.8,0,0,0,0,0,0,0,37092.9,0,0,0,0,0,0,283,89,116,78,241,26,263,16,3,15,57,210,196,2,25,4,38,17,0,0,0,0,0,0,143,0,0,0,0,0,273,0,0,0,0,273,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0.129046311111111,97.9641555555555,1.94259744444444,100,1.11066185,0.00262897544444444,0.0119042066666667,0.00117877433333333,0.00501074811111111,1.15147222222222e-05,0,"Low","Low","High","Low","Low","Low","Low","Low","Low",NA
"4",4,-72.5,-38.66701,33228,1,1,12364.3,"33228",0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,33,14,10,9,25,5,32,1,0,5,14,14,17,0,2,1,10,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0.311686,100,12.6658,100,13.2934,0.000455556,0.0592611,0.0301833,0,0,0,"Medium","Medium","High","Medium","Low","Medium","Low",NA,NA,NA
"5",5,-66.5,-5.80593,22434,3,9,111278.7,"22073,22074,22075,22433,22434,22435,22793,22794,22795",0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,71,83,52,182,11,193,12,1,0,16,190,150,0,26,3,17,10,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259096488888889,59.7222222222222,0.00494444444444444,36.1111111111111,0,7.71604444444445e-07,3.62654444444444e-05,0,3.39506266666667e-05,0,0,"Low","Low","Medium",NA,NA,"Low",NA,"Low",NA,NA
"6",6,-48.5,61.20787,2292,1,1,6292.30554,"2292",0,6292.30554,0,0,0,0,0,0,0,0,0,0,0,0,0,6292.30554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,5,1,3,1,2,0,0,6,2,0,1,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1e-04,0,0,0,0,0,NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA
"7",7,130.5,-19.1512,27311,1,1,12364.3,"27311",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,27,15,5,7,25,1,25,2,0,0,1,26,22,0,0,0,1,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"8",8,18.5,27.21765,10999,3,9,111278.7,"10638,10639,10640,10998,10999,11000,11358,11359,11360",0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,17,4,10,3,16,1,14,3,0,0,0,17,9,0,1,1,0,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0110869555555556,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"9",9,103.5,61.20787,2444,1,1,12364.3,"2444",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,8,13,35,1,28,6,2,0,0,36,10,0,4,1,15,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330813,62,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"10",10,113.5,41.82327,6774,1,1,12364.3,"6774",0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,49,11,10,28,45,2,43,5,1,0,1,48,20,1,7,3,11,7,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0.256218,100,27.2351,100,0.935667,1e-04,0.073026,0.0485312,0.00126563,0,0.0104271,"Medium","Medium","High","Low","Low","Medium","Medium","Low",NA,"Low"
