"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,70.5,65.69124,1691,1,1,11163.41736,"1691",0,0,11163.41736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11163.41736,0,0,0,0,0,0,0,0,0,34,12,8,14,34,0,27,5,2,0,0,34,9,0,5,1,15,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0.0628537,63,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"2",2,-120.5,47.448,5100,1,1,12364.3,"5100",0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,32,19,33,83,1,72,10,2,3,16,65,32,0,13,1,22,16,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194271,97.6852,2.92733,100,4.79328,1e-04,0.0129722,0.0112824,0.00118056,0,0,"Medium","Low","High","Low","Low","Low","Low","Low",NA,NA
"3",3,-65.5,-43.99682,34675,7,27,317132.57466,"33592,33593,33594,33595,33596,33597,33598,33952,33953,33954,33955,NA,33957,NA,34312,34313,34314,34315,NA,NA,NA,34672,34673,34674,34675,NA,NA,NA,35032,35033,NA,NA,NA,NA,NA,35392,35393,NA,NA,NA,NA,NA,35752,35753,35754,NA,NA,NA,NA",0,0,0,0,0,317132.57466,0,0,0,0,0,0,0,0,0,6352.48112,0,0,0,0,0,0,310780.09354,0,0,0,0,0,0,0,0,0,49,12,20,17,45,2,48,0,1,2,10,37,22,2,4,3,13,5,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0.15090697037037,98.6708666666667,0.207174936296296,24.404862962963,0.42042265962963,1e-04,0.00350736136259259,0.0033026602962963,4.08951e-05,0,0,"Low","Low","Low","Low","Low","Low","Low","Low",NA,NA
"4",4,33.5,11.27734,16414,5,25,309107.5,"15692,15693,15694,15695,15696,16052,16053,16054,16055,16056,16412,16413,16414,16415,16416,16772,16773,16774,16775,16776,17132,17133,17134,17135,17136",0,0,0,0,0,0,0,0,37092.9,0,0,259650.3,12364.3,0,0,0,0,0,0,0,0,0,0,24728.6,123643,61821.5,0,98914.4,0,0,0,0,152,69,38,44,140,6,120,23,9,4,13,135,94,0,16,7,18,17,0,0,0,0,0,0,0,0,98,0,0,143,99,0,0,0,0,0,0,0,0,0,0,109,133,85,0,105,0,0,0,0,0.29255664,99.916668,0.25823944,100,1.115650268,1e-04,0.09901957828,0.0024269877376,0.001670620272,0,0,"Medium","Low","High","Low","Low","Medium","Low","Low",NA,NA
"5",5,71.5,47.448,5292,1,1,12364.3,"5292",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,44,12,14,18,40,3,37,6,1,0,3,41,20,1,5,4,9,5,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0.0146792,100,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"6",6,-46.5,68.25572,1214,5,25,309107.5,"492,493,494,495,496,852,853,854,855,856,1212,1213,1214,1215,1216,1572,1573,1574,1575,1576,1932,1933,1934,1935,1936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309107.5,0,5,3,1,1,5,0,3,1,1,0,0,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,0,1e-04,0,0,0,0,0,NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA
"7",7,99.5,57.29166,3160,1,1,12364.3,"3160",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,48,22,11,15,47,1,38,8,2,0,0,48,16,0,5,2,18,6,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0.0602212,100,0.212067,86.6667,0,0.000113636,0.0017803,0.00108333,8.71212e-05,0,4.16667e-05,"Low","Low","High",NA,"Low","Low","Low","Low",NA,"Low"
"8",8,-49.5,-1.79614,21011,5,21,238783.14207,"20289,20290,NA,NA,NA,20649,20650,20651,20652,NA,21009,21010,21011,21012,21013,21369,21370,21371,21372,21373,21729,21730,21731,21732,21733",0,0,0,0,0,0,0,0,0,0,0,0,238783.14207,0,0,7553.93453,0,206500.60754,0,0,0,0,0,0,12364.3,0,0,0,0,12364.3,0,0,215,77,82,56,185,13,201,13,1,1,17,197,152,0,27,4,20,12,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,169,0,214,0,0,0,0,0,0,166,0,0,0,0,165,0,0,0.137884304761905,99.1336142857143,0.362365095238095,94.0476190476191,0.00628095238095238,0.00163293716380952,0.00381646832380952,0,0.00213393154952381,0.000484126795238095,0.000322420606666667,"Low","Low","High","Low","Low","Low",NA,"Low","Low","Low"
"9",9,122.5,53.75572,3903,3,9,111278.7,"3542,3543,3544,3902,3903,3904,4262,4263,4264",0,0,37092.9,74185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37092.9,0,74185.8,0,0,0,0,0,0,0,0,0,0,0,63,26,14,23,60,3,51,9,3,0,0,63,25,0,9,3,18,8,0,0,42,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,62,0,0,0,0,0,0,0,0,0,0,0,0.105269566666667,72.3985888888889,0.04049787,38.7667922222222,0,1e-04,0.000441242,0.000249651455555556,3.08642222222222e-06,0,4.26065188888889e-05,"Low","Low","Medium",NA,"Low","Low","Low","Low",NA,"Low"
"10",10,-112.5,68.25572,1148,1,1,8434.74661,"1148",0,8434.74661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8434.74661,0,0,0,0,0,0,18,6,6,6,17,1,11,4,3,0,0,18,5,0,3,3,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0.0014834,18.8679,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
