"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,-85.5,43.17993,6215,5,25,309107.5,"5493,5494,5495,5496,5497,5853,5854,5855,5856,5857,6213,6214,6215,6216,6217,6573,6574,6575,6576,6577,6933,6934,6935,6936,6937",0,0,0,0,197828.8,24728.6,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,37092.9,0,0,0,0,0,0,74185.8,0,86550.1,0,0,75,34,22,19,74,1,68,5,2,0,0,75,35,0,8,0,19,13,0,0,0,0,74,52,0,0,0,0,0,0,0,0,0,70,0,0,0,0,62,0,0,0,0,0,0,59,0,57,0,0,0.52747272,99.877348,28.8350534782609,99.1304347826087,1.042302092,1e-04,0.12608583076,0.016617828544,0.10702573358,0,0.114508532956,"High","High","High","Low","Low","Medium","Low","High",NA,"Medium"
"2",2,-53.5,-32.51474,31447,5,18,207473.63018,"30725,30726,30727,30728,30729,31085,31086,31087,31088,NA,31445,31446,31447,31448,NA,31805,31806,31807,NA,NA,32165,32166,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,207473.63018,0,0,0,35099.44642,0,0,0,0,0,0,0,24002.58376,0,136007.3,0,12364.3,0,0,0,0,112,39,37,36,96,8,99,11,1,6,16,89,63,2,9,6,19,12,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,75,0,0,0,0,0,0,0,103,0,98,0,88,0,0,0,0,0.274964388888889,99.9287722222222,2.66236933333333,100,3.14671977777778,0.030390021,0.0459662405555556,0.00119378318888889,0.0125293638333333,0,0.0119939336111111,"Medium","Low","High","Medium","Medium","Low","Low","Low",NA,"Low"
"3",3,122.5,-31.33638,31263,3,9,111278.7,"30902,30903,30904,31262,31263,31264,31622,31623,31624",0,0,0,0,0,0,0,37092.9,0,74185.8,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,37,23,7,7,34,1,34,3,0,1,11,25,30,0,0,0,2,5,0,0,0,0,0,0,0,30,0,31,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0.0459783733333333,71.2049844444444,1.11650515555556,88.6419777777778,0,1e-04,0.0262281832333333,0.0127261921666667,0,0,0,"Low","Low","High",NA,"Low","Low","Low",NA,NA,NA
"4",4,16.5,-7.82034,23237,3,9,111278.7,"22876,22877,22878,23236,23237,23238,23596,23597,23598",0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,134,50,39,44,129,1,112,20,2,0,15,119,87,1,18,5,17,6,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0.0727292333333333,100,0.0128279333333333,97.2222222222222,0,0.000545762333333333,0.00919984666666667,0,0.00624204333333333,0.000388947533333333,0,"Low","Low","High",NA,"Low","Low",NA,"Low","Medium",NA
"5",5,22.5,61.20787,2363,1,1,12238.0006,"2363",0,0,12238.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12238.0006,0,0,0,0,0,0,0,0,0,0,0,47,23,12,12,47,0,38,7,2,0,0,47,22,0,2,1,15,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0.266329,96.8641,21.1749,100,1.17776,1e-04,0.128503,0.0164267,0,0,0,"Medium","Medium","High","Low","Low","Medium","Low",NA,NA,NA
"6",6,7.5,36.65617,8108,5,14,158433.43552,"NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8107,8108,8109,8110,8466,8467,8468,8469,8470,8826,8827,8828,8829,8830",0,0,0,0,0,0,0,37092.9,12364.3,108976.23552,0,0,0,0,0,0,0,0,0,0,0,0,61821.5,0,0,0,0,34790.43552,0,0,0,61821.5,72,31,25,16,63,7,59,10,3,3,11,58,40,0,6,5,5,16,0,0,0,0,0,0,0,59,51,69,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,49,0,0,0,59,0.476826142857143,90.0113357142857,2.58058165,56.5873142857143,2.31491221428571,1e-04,0.0774084929857143,0.0570354272142857,7.14285714285714e-06,0,0,"High","Low","Medium","Medium","Low","Medium","Medium","Low",NA,NA
"7",7,109.5,59.19334,2810,1,1,12364.3,"2810",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,41,18,9,14,40,1,32,7,2,0,0,41,12,0,4,2,17,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0.0250917,56.8841,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"8",8,-97.5,18.52613,13763,3,9,108063.982,"13402,13403,13404,13762,13763,13764,14122,14123,14124",0,0,0,0,0,0,0,12364.3,0,0,61821.5,0,21513.882,12364.3,0,9149.582,0,12364.3,0,0,0,0,0,49457.2,0,0,0,24728.6,0,12364.3,0,0,231,95,83,53,200,26,224,7,0,33,56,142,166,0,15,4,30,16,0,0,0,0,0,0,0,161,0,0,229,0,165,181,0,138,0,174,0,0,0,0,0,193,0,0,0,181,0,165,0,0,0.346470444444444,99.5608,13.2512888888889,100,3.40154777777778,0.000955900177777778,0.118649377777778,0.00489037169333333,0.0976024333333333,0,0,"High","Medium","High","Medium","Low","Medium","Low","High",NA,NA
"9",9,26.5,-29.02243,30447,1,1,12364.3,"30447",0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,80,28,22,30,77,3,58,13,9,0,10,70,40,0,11,7,15,7,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0.285109,100,3.13056,100,0.0588043,1e-04,0.0526548,0.0254762,0.0248333,0,0.000886905,"Medium","Low","High","Low","Low","Low","Medium","Medium",NA,"Low"
"10",10,-118.5,47.448,5102,5,25,309107.5,"4380,4381,4382,4383,4384,4740,4741,4742,4743,4744,5100,5101,5102,5103,5104,5460,5461,5462,5463,5464,5820,5821,5822,5823,5824",0,0,0,49457.2,0,210193.1,0,49457.2,0,0,0,0,0,0,0,0,173100.2,0,0,0,0,0,0,0,0,123643,0,12364.3,0,0,0,0,121,40,34,47,119,2,106,12,3,4,27,90,48,0,22,2,29,20,0,0,0,121,0,88,0,101,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,112,0,76,0,0,0,0,0.176611228,95.115976,6.48984308,92.84848,4.2664346,1e-04,0.05790738302,0.048162379788,0.0016994698012,0,0,"Medium","Low","High","Medium","Low","Medium","Medium","Low",NA,NA
