"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,27.5,37.91321,7768,1,1,10239.95871,"7768",0,0,0,0,0,0,0,0,0,10239.95871,0,0,0,0,0,0,0,0,0,0,0,0,0,10239.95871,0,0,0,0,0,0,0,0,54,31,11,12,50,3,45,7,2,1,3,50,33,0,2,1,7,11,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0.37014,95.092,21.7279,100,12.2261,1e-04,0.0868667,0.0637389,0.00725,0,0,"Medium","Medium","High","Medium","Low","Medium","Medium","Low",NA,NA
"2",2,-60.5,8.23284,17400,3,6,69630.81121,"17039,NA,NA,17399,17400,NA,17759,17760,17761",0,0,0,0,0,0,0,0,0,0,0,0,69630.81121,0,0,0,0,69630.81121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,91,76,49,195,8,203,12,1,1,15,200,171,1,10,5,16,13,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469279333333333,92.22465,0.106208333333333,95.8333333333333,0.00836011666666667,0.000388888506666667,0.00115856616666667,0,0.000682870333333333,0,0,"Low","Low","High","Low","Low","Low",NA,"Low",NA,NA
"3",3,48.5,47.448,5269,1,1,12364.3,"5269",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,46,20,16,10,43,3,42,4,0,0,0,46,28,1,4,1,7,5,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0.361473,100,0.1205,33.3333,0.0829655,1e-04,1.85185e-05,4.62963e-06,0,0,0,"Medium","Low","Medium","Low","Low","Low","Low",NA,NA,NA
"4",4,29.5,-16.00372,26130,1,1,12364.3,"26130",0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,151,80,31,40,142,6,116,22,13,2,3,146,101,1,16,8,14,11,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0.150146,100,1.10512,100,0.026119,7.05128e-05,0.00636538,0.000282051,0.00503205,0,0.000288462,"Low","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"5",5,-97.5,37.91321,7643,1,1,12364.3,"7643",0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,60,23,21,16,58,2,56,3,1,0,1,59,37,0,5,0,9,9,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0.472328,100,54.6168,100,4.32708,1e-04,0.518017,0.354722,0.0280167,0,0.0487111,"High","High","High","Medium","Low","High","High","Medium",NA,"Medium"
"6",6,-59.5,-5.80593,22441,3,9,111278.7,"22080,22081,22082,22440,22441,22442,22800,22801,22802",0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,72,80,47,172,11,186,11,1,7,11,180,134,0,36,2,16,10,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899769888888889,97.6852,0.0370555555555556,38.8888888888889,0,0.000224536915555556,0.000347994037777778,0,0.000123457288888889,0,0,"Low","Low","Medium",NA,"Low","Low",NA,"Low",NA,NA
"7",7,-140.5,61.20787,2200,5,16,193025.55924,"1478,1479,1480,1481,1482,1838,1839,1840,1841,1842,2198,2199,2200,2201,2202,NA,NA,NA,NA,2562,NA,NA,NA,NA,NA",0,12364.3,180661.25924,0,0,0,0,0,0,0,0,0,0,0,0,7561.05924,0,0,0,0,0,0,24728.6,98914.4,0,0,0,0,0,0,61821.5,0,52,16,9,27,51,1,39,10,3,0,3,49,16,0,8,3,16,9,0,52,42,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,41,47,0,0,0,0,0,0,45,0,0.024222089375,30.29988625,0,0,0.00099381125,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"8",8,41.5,20.64921,13182,1,1,12364.3,"13182",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,42,20,14,8,39,2,35,7,0,0,5,37,23,0,2,3,1,13,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-0.001,0.641026,1.57078,33.3333,0.312857,1e-04,0.00182051,0.000108974,8.97436e-05,0,0,NA,"Low","Medium","Low","Low","Low","Low","Low",NA,NA
"9",9,92.5,53.75572,3873,5,25,309107.5,"3151,3152,3153,3154,3155,3511,3512,3513,3514,3515,3871,3872,3873,3874,3875,4231,4232,4233,4234,4235,4591,4592,4593,4594,4595",0,0,123643,61821.5,0,61821.5,0,61821.5,0,0,0,0,0,0,0,0,12364.3,0,0,0,148371.6,0,0,0,0,98914.4,0,24728.6,0,24728.6,0,0,104,35,23,46,96,6,86,12,6,0,5,99,37,1,12,6,33,14,0,0,67,78,0,67,0,93,0,0,0,0,0,0,0,0,56,0,0,0,83,0,0,0,0,99,0,65,0,66,0,0,0.138566044,99.10922,0.788568732,73.246148,0.293137390168,0.00157904732,0.0341015824,0.0219878868,0.000483307852,0,0.0002886328824,"Low","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"10",10,14.5,15.38921,14955,1,1,12364.3,"14955",0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,42,15,19,8,39,2,34,8,0,0,1,41,24,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0991944,81.9444,0.0005625,18.75,0,1e-04,0,0,0,0,0,"Low","Low","Low",NA,"Low",NA,NA,NA,NA,NA
