"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,-54.5,0.20423,20286,5,25,308480.59135,"19564,19565,19566,19567,19568,19924,19925,19926,19927,19928,20284,20285,20286,20287,20288,20644,20645,20646,20647,20648,21004,21005,21006,21007,21008",0,0,0,0,0,0,0,0,0,0,0,12364.3,296116.29135,0,0,0,0,308480.59135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,86,93,64,213,13,230,12,1,1,22,220,175,1,33,4,18,12,0,0,0,0,0,0,0,0,0,0,0,178,243,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054389014,82.71136,0.1950268,64,0.017805,0.0006105541776,0.0020149990192,0,0.0013875015512,0,0.00010083324,"Low","Low","Medium","Low","Low","Low",NA,"Low",NA,"Low"
"2",2,122.5,-20.21333,27663,9,59,717645.60953,"NA,NA,NA,NA,NA,NA,NA,26226,26227,NA,NA,NA,NA,NA,NA,26585,26586,26587,NA,NA,NA,NA,26943,26944,26945,26946,26947,NA,NA,NA,NA,27303,27304,27305,27306,27307,NA,27660,27661,27662,27663,27664,27665,27666,27667,28019,28020,28021,28022,28023,28024,28025,28026,28027,28379,28380,28381,28382,28383,28384,28385,28386,28387,28739,28740,28741,28742,28743,28744,28745,28746,28747,29099,29100,29101,29102,29103,29104,29105,29106,29107",0,0,0,0,0,0,0,573270.28652,0,0,0,144375.32301,0,0,0,0,0,0,0,0,0,0,681050.66238,0,12178.35253,24416.59462,0,0,0,0,0,0,86,47,18,21,78,5,82,4,0,4,27,55,74,0,0,0,4,8,0,0,0,0,0,0,0,59,0,0,0,71,0,0,0,0,0,0,0,0,0,0,84,0,57,58,0,0,0,0,0,0,0.026147459220339,34.3380348813559,0.0670624827118644,50.7089850847458,0,1e-04,9.69687084745763e-06,0,3.04215525423729e-06,0,0,"Low","Low","Medium",NA,"Low","Low",NA,"Low",NA,NA
"3",3,48.5,14.35449,15349,7,27,322171.54211,"14266,14267,14268,14269,14270,14271,14272,14626,14627,14628,14629,14630,14631,14632,14986,14987,14988,14989,14990,14991,14992,15346,15347,15348,15349,NA,NA,NA,15706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16431,NA",0,0,0,0,0,0,0,322171.54211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,309807.24211,72,34,21,17,68,3,58,14,0,2,8,62,33,0,8,5,6,20,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,72,0.00321562962962963,6.26639533333333,0.0883265388888889,29.5516814814815,0.113394259259259,1e-04,0.00348356096296296,0.00051932982962963,0.000209480926666667,0,0,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,NA
"4",4,-70.5,-45.40405,35030,13,97,1114378.44362,"NA,NA,NA,NA,32868,32869,32870,32871,32872,32873,32874,32875,32876,NA,NA,NA,NA,33228,33229,33230,33231,33232,33233,33234,33235,33236,NA,NA,NA,NA,33588,33589,33590,33591,33592,33593,33594,33595,33596,NA,NA,NA,33947,33948,33949,33950,33951,33952,33953,33954,33955,NA,NA,NA,NA,34307,34308,34309,34310,34311,34312,34313,34314,34315,NA,NA,NA,NA,NA,34668,34669,34670,34671,34672,34673,34674,34675,NA,NA,NA,NA,35027,35028,35029,35030,35031,35032,35033,NA,NA,NA,NA,NA,35386,35387,35388,35389,35390,35391,35392,35393,NA,NA,NA,NA,NA,35746,35747,35748,35749,35750,35751,35752,35753,35754,NA,NA,NA,NA,36106,36107,36108,36109,36110,36111,36112,NA,NA,NA,NA,NA,NA,NA,36467,36468,36469,36470,36471,NA,NA,NA,NA,NA,NA,NA,NA,NA,36828,36829,36830,36831,36832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37191,37192,37193,NA,NA,NA",0,0,0,0,24609.59361,12364.3,259240.78776,0,0,795241.17801,0,0,0,0,0,22155.16967,0,20866.17299,0,0,171637.30275,0,695753.77919,12364.3,0,157552.55273,0,0,0,0,34049.16629,0,98,27,32,39,74,11,94,3,1,24,29,45,43,3,7,13,26,6,0,0,0,0,70,86,35,0,0,36,0,0,0,0,0,38,0,35,0,0,67,0,81,33,0,39,0,0,0,0,29,0,0.138052888659794,96.7019783505155,0.53704571556701,48.5578783505155,0.600777077783505,3.35051134020619e-05,0.00227141800010309,0.00147006547319588,6.78013872164948e-05,0,1.57502845360825e-05,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"5",5,24.5,7.22362,17845,13,169,2089566.7,"15679,15680,15681,15682,15683,15684,15685,15686,15687,15688,15689,15690,15691,16039,16040,16041,16042,16043,16044,16045,16046,16047,16048,16049,16050,16051,16399,16400,16401,16402,16403,16404,16405,16406,16407,16408,16409,16410,16411,16759,16760,16761,16762,16763,16764,16765,16766,16767,16768,16769,16770,16771,17119,17120,17121,17122,17123,17124,17125,17126,17127,17128,17129,17130,17131,17479,17480,17481,17482,17483,17484,17485,17486,17487,17488,17489,17490,17491,17839,17840,17841,17842,17843,17844,17845,17846,17847,17848,17849,17850,17851,18199,18200,18201,18202,18203,18204,18205,18206,18207,18208,18209,18210,18211,18559,18560,18561,18562,18563,18564,18565,18566,18567,18568,18569,18570,18571,18919,18920,18921,18922,18923,18924,18925,18926,18927,18928,18929,18930,18931,19279,19280,19281,19282,19283,19284,19285,19286,19287,19288,19289,19290,19291,19639,19640,19641,19642,19643,19644,19645,19646,19647,19648,19649,19650,19651,19999,20000,20001,20002,20003,20004,20005,20006,20007,20008,20009,20010,20011",0,0,0,0,0,0,0,0,74185.8,0,0,1483716,531664.9,0,0,0,0,494572,0,0,0,0,12364.3,593486.4,506936.3,383293.3,12364.3,12364.3,0,74185.8,0,0,382,163,119,99,337,19,325,40,17,20,68,294,257,0,48,18,37,22,0,0,0,0,0,0,0,0,106,0,0,306,332,0,0,0,0,306,0,0,0,0,57,291,175,106,94,75,0,287,0,0,0.119048388934911,92.7080911834319,0.0982028343195266,67.1227810650888,0.0101448650887574,0.000815704447455621,0.0201314310581065,1.4792900591716e-06,0.00180364420828402,7.38823120710059e-05,3.69822426035503e-06,"Low","Low","Medium","Low","Low","Low","Low","Low","Low","Low"
"6",6,15.5,-16.00372,26116,9,66,805719.70611,"NA,NA,NA,24675,24676,24677,24678,24679,24680,NA,NA,25034,25035,25036,25037,25038,25039,25040,NA,NA,25394,25395,25396,25397,25398,25399,25400,NA,25753,25754,25755,25756,25757,25758,25759,25760,NA,26113,26114,26115,26116,26117,26118,26119,26120,NA,26473,26474,26475,26476,26477,26478,26479,26480,NA,26833,26834,26835,26836,26837,26838,26839,26840,NA,NA,27194,27195,27196,27197,27198,27199,27200,NA,NA,27554,27555,27556,27557,27558,27559,27560",0,0,0,0,0,0,128063.33386,24728.6,0,0,0,652927.77225,0,0,0,0,0,0,0,0,0,0,141941.68103,247286,321471.8,49457.2,0,0,0,0,0,45563.02508,223,84,63,75,207,8,178,26,19,3,35,185,137,3,28,12,31,12,0,0,0,0,0,0,123,141,0,0,0,219,0,0,0,0,0,0,0,0,0,0,167,166,179,139,0,0,0,0,0,103,0.0714013474242424,91.3244828787879,0.00649693105454546,85.4208751515151,0.0343786399545455,1e-04,0.00904204438636364,0,0.00673540766212121,2.99954742424242e-05,0,"Low","Low","High","Low","Low","Low",NA,"Low","Low",NA
"7",7,8.5,17.47459,14229,3,9,111278.7,"13868,13869,13870,14228,14229,14230,14588,14589,14590",0,0,0,0,0,0,0,24728.6,0,0,0,86550.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,55,20,23,12,50,4,44,11,0,0,3,52,27,0,7,4,3,14,0,0,0,0,0,0,0,33,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0456533,16.7557033333333,1.85185555555556e-05,1.85185555555556,0.0192566288888889,1e-04,0,0,0,0,0,"Low","Low","Low","Low","Low",NA,NA,NA,NA,NA
"8",8,138.5,48.94875,4999,9,47,534251.81694,"3555,3556,3557,NA,NA,NA,NA,NA,NA,3915,3916,3917,3918,NA,3920,NA,NA,NA,4275,4276,4277,4278,4279,4280,4281,NA,4283,4635,4636,4637,4638,4639,4640,4641,NA,4643,4995,4996,4997,4998,4999,5000,NA,NA,5003,5355,5356,5357,5358,5359,NA,NA,NA,5363,5715,5716,5717,5718,NA,NA,NA,NA,NA,6075,6076,NA,NA,NA,NA,NA,NA,6083,6435,NA,NA,NA,NA,NA,NA,6442,6443",0,325965.26626,12364.3,161076.81979,22481.13089,0,0,0,12364.3,0,0,0,0,0,0,28879.09494,0,0,0,0,445605.86692,0,22773.77105,12264.48403,0,0,0,0,0,24728.6,0,0,89,43,16,30,80,5,72,13,4,3,7,79,37,1,7,5,28,11,0,43,69,39,82,0,0,0,63,0,0,0,0,0,0,68,0,0,0,0,86,0,40,42,0,0,0,0,0,61,0,0,0.0743332425531915,86.7552978723404,1.32513827274468,49.820529787234,0.483189042553191,0.000856823505531915,0.00193812468404255,0.000709753409787234,6.74569540425532e-05,0,0.000374879453191489,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"9",9,45.5,28.34806,10666,13,159,1943635.79349,"8500,8501,8502,8503,8504,8505,8506,8507,8508,8509,8510,8511,8512,8860,8861,8862,8863,8864,8865,8866,8867,8868,8869,8870,8871,8872,9220,9221,9222,9223,9224,9225,9226,9227,9228,9229,9230,9231,9232,9580,9581,9582,9583,9584,9585,9586,9587,9588,9589,9590,9591,9592,9940,9941,9942,9943,9944,9945,9946,9947,9948,9949,9950,9951,9952,10300,10301,10302,10303,10304,10305,10306,10307,10308,NA,NA,NA,10312,10660,10661,10662,10663,10664,10665,10666,10667,10668,10669,NA,NA,10672,11020,11021,11022,11023,11024,11025,11026,11027,11028,11029,NA,NA,NA,11380,11381,11382,11383,11384,11385,11386,11387,11388,11389,11390,NA,NA,11740,11741,11742,11743,11744,11745,11746,11747,11748,11749,11750,11751,11752,12100,12101,12102,12103,12104,12105,12106,12107,12108,12109,12110,12111,12112,12460,12461,12462,12463,12464,12465,12466,12467,12468,12469,12470,12471,12472,12820,12821,12822,12823,12824,12825,12826,12827,12828,12829,12830,12831,12832",0,0,0,0,1597581.83317,37092.9,0,259503.86032,49457.2,0,0,0,0,0,0,0,0,0,0,0,0,0,160589.46032,0,0,136007.3,0,12364.3,0,0,0,1634674.73317,142,67,38,37,119,13,120,19,3,7,23,112,79,0,7,8,22,25,0,0,0,0,103,52,0,133,48,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,88,0,31,0,0,0,131,0.113705397320755,31.6638764025157,3.49834949328931,40.6063147169811,3.55662399943396,0.00075701186327044,0.0243692674148428,0.0173204508579874,0.00073773213836478,0,0.000157748171320755,"Low","Low","Medium","Medium","Low","Low","Low","Low",NA,"Low"
"10",10,51.5,31.81585,9592,11,98,1189347.42179,"7787,7788,7789,NA,NA,NA,NA,NA,7795,7796,7797,8147,8148,8149,8150,8151,NA,NA,8154,8155,8156,8157,8507,8508,8509,8510,8511,8512,8513,8514,8515,8516,8517,8867,8868,8869,8870,8871,8872,8873,8874,8875,8876,8877,9227,9228,9229,9230,9231,9232,9233,9234,9235,9236,9237,9587,9588,9589,9590,9591,9592,9593,9594,9595,9596,9597,9947,9948,9949,9950,9951,9952,9953,9954,9955,9956,9957,10307,10308,NA,NA,NA,10312,10313,10314,10315,10316,10317,10667,10668,10669,NA,NA,10672,10673,10674,10675,10676,10677,11027,11028,11029,NA,NA,NA,NA,11034,11035,11036,11037,11387,11388,11389,11390,NA,NA,NA,NA,NA,NA,NA",0,0,0,678535.30013,37092.9,24728.6,399533.42166,12364.3,37092.9,0,0,0,0,0,0,6961.48728,0,0,0,0,0,0,210046.66032,0,0,232534.23095,0,11812.54311,0,0,0,727992.50013,159,69,40,50,138,11,139,17,3,10,27,122,85,0,10,8,30,26,0,0,0,67,133,79,78,146,48,0,0,0,0,0,0,72,0,0,0,0,0,0,111,0,0,108,0,72,0,0,0,134,0.227743924591837,82.2881895102041,5.33227647346939,76.0035536734694,4.62095180714286,0.0038891908577551,0.0499331882040816,0.035539654122449,0.00114187892326531,0,0.000455859563469388,"Medium","Low","High","Medium","Low","Low","Low","Low",NA,"Low"
