"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,53.5,19.58417,13554,3,9,111278.7,"13193,13194,13195,13553,13554,13555,13913,13914,13915",0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,28,10,14,4,27,1,23,5,0,0,1,27,13,0,1,2,1,11,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-0.000444444444444444,0,0,0,0.00868783333333333,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"2",2,-45.5,-16.00372,26055,1,1,12364.3,"26055",0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,146,65,52,28,128,8,132,12,1,0,8,137,99,2,13,3,12,16,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0.173885,100,0.477125,100,0.0467857,0.00173077,0.00622436,0,0.00400641,0,0.00396154,"Medium","Low","High","Low","Low","Low",NA,"Low",NA,"Low"
"3",3,-65.5,3.20602,19195,9,81,1001508.3,"17751,17752,17753,17754,17755,17756,17757,17758,17759,18111,18112,18113,18114,18115,18116,18117,18118,18119,18471,18472,18473,18474,18475,18476,18477,18478,18479,18831,18832,18833,18834,18835,18836,18837,18838,18839,19191,19192,19193,19194,19195,19196,19197,19198,19199,19551,19552,19553,19554,19555,19556,19557,19558,19559,19911,19912,19913,19914,19915,19916,19917,19918,19919,20271,20272,20273,20274,20275,20276,20277,20278,20279,20631,20632,20633,20634,20635,20636,20637,20638,20639",0,0,0,0,0,0,0,0,0,0,0,173100.2,828408.1,0,0,0,0,877865.3,0,0,0,0,0,12364.3,12364.3,98914.4,0,0,0,0,0,0,294,110,106,78,256,16,280,13,1,2,36,256,219,1,31,5,21,17,0,0,0,0,0,0,0,0,0,0,0,262,287,0,0,0,0,288,0,0,0,0,0,189,163,223,0,0,0,0,0,0,0.0563585918395062,70.5344990617284,0.106064814814815,46.6049382716049,0.0056320987654321,1.51748972839506e-05,0.000515260624197531,0,0.000456875826172839,3.19787437037037e-05,0,"Low","Low","Medium","Low","Low","Low",NA,"Low","Low",NA
"4",4,22.5,-18.09588,26843,9,81,1001508.3,"25399,25400,25401,25402,25403,25404,25405,25406,25407,25759,25760,25761,25762,25763,25764,25765,25766,25767,26119,26120,26121,26122,26123,26124,26125,26126,26127,26479,26480,26481,26482,26483,26484,26485,26486,26487,26839,26840,26841,26842,26843,26844,26845,26846,26847,27199,27200,27201,27202,27203,27204,27205,27206,27207,27559,27560,27561,27562,27563,27564,27565,27566,27567,27919,27920,27921,27922,27923,27924,27925,27926,27927,28279,28280,28281,28282,28283,28284,28285,28286,28287",0,0,0,0,0,0,0,86550.1,74185.8,0,0,12364.3,0,828408.1,0,0,0,0,0,0,0,0,86550.1,173100.2,717129.4,24728.6,0,0,0,0,0,0,224,98,56,69,208,9,178,27,19,2,20,202,142,3,24,12,29,14,0,0,0,0,0,0,0,83,184,0,0,221,0,139,0,0,0,0,0,0,0,0,93,173,214,78,0,0,0,0,0,0,0.0752889322222222,94.6159088888889,0.0603300062790123,90.6207130864198,0.0176970790864198,3.39506091358025e-05,0.0025047537654321,1.9389037037037e-05,0.00158240933580247,1.19367975308642e-06,1.8201962962963e-05,"Low","Low","High","Low","Low","Low","Low","Low","Low","Low"
"5",5,-4.5,22.80239,12416,9,81,1001508.3,"10972,10973,10974,10975,10976,10977,10978,10979,10980,11332,11333,11334,11335,11336,11337,11338,11339,11340,11692,11693,11694,11695,11696,11697,11698,11699,11700,12052,12053,12054,12055,12056,12057,12058,12059,12060,12412,12413,12414,12415,12416,12417,12418,12419,12420,12772,12773,12774,12775,12776,12777,12778,12779,12780,13132,13133,13134,13135,13136,13137,13138,13139,13140,13492,13493,13494,13495,13496,13497,13498,13499,13500,13852,13853,13854,13855,13856,13857,13858,13859,13860",0,0,0,0,0,0,0,1001508.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001508.3,33,12,15,6,31,2,27,6,0,0,2,31,16,0,4,2,0,11,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.000320299135802469,2.05761419753086,0,0,0.00803591913580247,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"6",6,19.5,16.4291,14600,1,1,12364.3,"14600",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,25,8,12,5,21,3,19,6,0,0,1,24,13,0,1,4,0,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.007675,4.48718,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"7",7,76.5,26.09861,11417,9,81,997073.57334,"9973,9974,9975,9976,9977,9978,9979,9980,9981,10333,10334,10335,10336,10337,10338,10339,10340,10341,10693,10694,10695,10696,10697,10698,10699,10700,10701,11053,11054,11055,11056,11057,11058,11059,11060,11061,11413,11414,11415,11416,11417,11418,11419,11420,11421,11773,11774,11775,11776,11777,11778,11779,11780,11781,12133,12134,12135,12136,12137,12138,12139,12140,12141,12493,12494,12495,12496,12497,12498,12499,12500,12501,12853,12854,12855,12856,12857,12858,12859,12860,12861",0,0,0,0,0,0,284378.9,24728.6,0,0,37092.9,0,403587.17334,247286,0,8026.16943,0,0,0,0,61821.5,0,37092.9,37092.9,0,12364.3,0,828311.50391,0,0,0,12364.3,180,83,45,52,159,20,140,28,12,5,36,139,102,1,13,14,25,25,0,0,0,0,0,0,113,133,0,0,124,0,140,95,0,68,0,0,0,0,132,0,58,83,0,91,0,151,0,0,0,42,0.674361864197531,93.7459593580247,28.1734795061728,100,30.1115288641975,0.074651687908642,0.369769014691358,0.179576650740741,0.0288927055407407,0,0.0473118831945679,"High","High","High","High","High","High","High","Medium",NA,"Medium"
"8",8,19.5,65.69124,1640,1,1,12364.3,"1640",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,29,12,7,10,29,0,23,4,2,0,0,29,10,0,2,1,12,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0.161449,100,0,0,0.00114286,1e-04,0,0,0,0,0,"Medium",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"9",9,28.5,63.36129,2009,3,9,109620.62805,"1648,1649,1650,2008,2009,2010,2368,2369,2370",0,0,109620.62805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72527.72805,0,0,37092.9,0,0,0,0,0,0,0,0,54,24,13,17,54,0,45,7,2,0,0,54,23,0,4,1,20,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,38,0,0,0,0,0,0,0,0,0.222199444444444,99.7602333333333,3.99497922222222,74.8537888888889,0.106436405777778,1e-04,0.0193138208888889,0.00246486837777778,2.33332922222222e-05,0,1.22222255555556e-05,"Medium","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"10",10,127.5,35.41933,8588,1,1,12218.24671,"8588",0,0,0,0,12218.24671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12218.24671,0,0,0,0,0,0,0,0,0,0,0,38,19,10,9,33,4,29,8,1,0,3,35,17,1,5,3,5,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0.251371,97.2222,26.1999,100,8.48467,0.0825667,0.0907111,0,0.00131667,0,0.00678889,"Medium","High","High","Medium","High","Medium",NA,"Low",NA,"Low"
