"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,148.5,-25.64464,29489,3,9,111278.7,"29128,29129,29130,29488,29489,29490,29848,29849,29850",0,0,0,0,0,12364.3,0,0,0,0,0,98914.4,0,0,0,0,0,0,0,0,0,0,37092.9,74185.8,0,0,0,0,0,0,0,0,69,37,14,18,67,1,60,9,0,0,17,52,57,0,0,0,3,9,0,0,0,0,0,40,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,49,68,0,0,0,0,0,0,0,0,0.1189545,83.7606888888889,3.11062222222222,100,0.0433601566666667,1e-04,0.0542186233333333,0.0347799111111111,0.000274928622222222,0,0.000154558288888889,"Low","Low","High","Low","Low","Medium","Medium","Low",NA,"Low"
"2",2,142.5,-24.54034,29123,3,9,111278.7,"28762,28763,28764,29122,29123,29124,29482,29483,29484",0,0,0,0,0,74185.8,0,12364.3,0,0,0,24728.6,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,41,22,6,13,37,4,37,4,0,1,4,36,34,0,0,0,2,5,0,0,0,0,0,29,0,37,0,0,0,34,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.0384368177777778,42.9741477777778,0.206950777777778,100,0,1e-04,0,0,0,0,0,"Low","Low","High",NA,"Low",NA,NA,NA,NA,NA
"3",3,-64.5,-26.75926,29636,1,1,12364.3,"29636",0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,74,36,22,16,66,3,67,6,1,3,10,61,47,1,3,3,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0.338499,100,5.042,100,1.2107,1e-04,0.0709231,0.0499551,0.0175513,0,0.0844744,"Medium","Medium","High","Low","Low","Medium","Medium","Low",NA,"High"
"4",4,159.5,63.36129,2140,7,33,374552.1746,"NA,NA,NA,NA,NA,NA,NA,1417,1418,1419,1420,1421,1422,1423,1777,1778,1779,1780,1781,1782,1783,2137,2138,2139,2140,2141,2142,2143,2497,NA,NA,NA,2501,2502,NA,NA,NA,NA,NA,2861,2862,2863,NA,3218,3219,3220,3221,3222,3223",0,225209.30086,149342.87374,0,0,0,0,0,0,0,0,0,0,0,0,7459.15036,0,0,0,0,0,0,367093.02424,0,0,0,0,0,0,0,0,0,40,13,7,20,39,1,32,5,3,0,1,39,10,0,7,2,18,3,0,36,40,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0.0242109342424242,48.5535701818182,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"5",5,6.5,19.58417,13507,1,1,12364.3,"13507",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,20,8,8,4,17,3,14,6,0,0,1,19,5,0,2,3,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"6",6,123.5,45.98897,5704,5,25,309107.5,"4982,4983,4984,4985,4986,5342,5343,5344,5345,5346,5702,5703,5704,5705,5706,6062,6063,6064,6065,6066,6422,6423,6424,6425,6426",0,0,0,24728.6,136007.3,24728.6,0,0,123643,0,0,0,0,0,0,0,0,0,0,0,37092.9,0,0,0,0,74185.8,0,197828.8,0,0,0,0,84,37,15,32,80,4,72,9,3,0,0,84,37,1,9,4,23,10,0,0,0,60,79,76,0,0,61,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,67,0,81,0,0,0,0,0.54323312,99.96296,30.6150388,100,6.94155048,0.0136817178,0.1699013288,0.0170755436,0.1207704916,0,0.0306688004,"High","High","High","Medium","Low","High","Low","High",NA,"Medium"
"7",7,10.5,15.38921,14951,3,9,111278.7,"14590,14591,14592,14950,14951,14952,15310,15311,15312",0,0,0,0,0,0,0,24728.6,0,0,0,86550.1,0,0,0,0,0,0,0,0,0,0,0,0,0,24728.6,0,0,0,12364.3,0,74185.8,68,24,30,14,62,5,52,16,0,1,2,65,39,0,8,5,2,14,0,0,0,0,0,0,0,39,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,54,0.196221166666667,82.6151444444444,0.0299097222222222,43.0555555555556,0,1e-04,0.0287320444444444,0,0,0,0,"Medium","Low","Medium",NA,"Low","Low",NA,NA,NA,NA
"8",8,-117.5,47.448,5103,3,9,111278.7,"4742,4743,4744,5102,5103,5104,5462,5463,5464",0,0,0,12364.3,0,49457.2,0,49457.2,0,0,0,0,0,0,0,0,61821.5,0,0,0,0,0,0,0,0,37092.9,0,12364.3,0,0,0,0,91,36,21,34,91,0,76,12,3,1,8,82,40,0,12,2,20,17,0,0,0,79,0,88,0,74,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,87,0,76,0,0,0,0,0.228701444444444,98.3613888888889,10.5081733333333,98.1481444444444,3.37771022222222,1e-04,0.106961009555556,0.087286711,0.0006606152,0,0,"Medium","Medium","High","Medium","Low","Medium","High","Low",NA,NA
"9",9,-36.5,-5.80593,22464,5,14,166118.19101,"NA,NA,NA,NA,NA,22102,22103,NA,NA,NA,22462,22463,22464,22465,NA,22822,22823,22824,22825,NA,23182,23183,23184,23185,NA",0,0,0,0,0,0,0,166118.19101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153753.89101,0,0,0,0,12364.3,0,0,149,67,55,25,135,7,139,8,1,1,6,141,112,2,10,2,12,10,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,137,0,0,0.151610314285714,98.79005,2.65328757142857,100,0.616012,0.00137572457857143,0.025409825,0,0.0232567992857143,0,0.000734623571428571,"Medium","Low","High","Low","Low","Low",NA,"Low",NA,"Low"
"10",10,-2.5,31.81585,9538,3,9,111278.7,"9177,9178,9179,9537,9538,9539,9897,9898,9899",0,0,0,0,0,0,0,74185.8,0,37092.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,67,29,24,14,60,6,56,9,2,1,9,57,37,0,7,6,3,14,0,0,0,0,0,0,0,55,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.0518772111111111,34.6119888888889,0.1695556,38.0246955555556,0.193111377777778,1e-04,9.81481111111111e-05,4.25925555555556e-05,3.08642222222222e-06,0,0,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,NA
