"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,135.5,35.41933,8596,1,1,6969.60136,"8596",0,0,0,0,6969.60136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6969.60136,0,0,0,0,0,0,0,0,0,0,0,40,20,14,6,38,2,33,7,0,3,20,17,20,0,3,2,9,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0.294602,99.0826,5.569,100,4.36477,0.0318111,0.03435,0.00147778,0,0,0.00185556,"Medium","Low","High","Low","Low","Low","Low",NA,NA,"Low"
"2",2,133.5,-14.96599,25874,3,9,111278.7,"25513,25514,25515,25873,25874,25875,26233,26234,26235",0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,12364.3,0,98914.4,0,0,0,0,0,0,0,60,32,12,16,55,4,55,5,0,6,15,39,50,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0.0292958444444444,53.2763444444444,0,0,0.00653637,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"3",3,58.5,52.09608,4199,1,1,12364.3,"4199",0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,57,21,18,18,57,0,51,5,1,0,1,56,25,1,6,2,17,5,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0.376394,100,3.63823,100,0.543712,1e-04,0.257649,0.114101,0.00253947,0,0.00162281,"High","Low","High","Low","Low","Medium","Medium","Low",NA,"Low"
"4",4,-98.5,28.34806,10522,3,9,107710.92328,"10161,10162,10163,10521,10522,10523,10881,10882,10883",0,0,0,0,49457.2,12364.3,0,24728.6,0,0,0,21160.82328,0,0,0,0,0,0,0,0,0,0,0,0,0,107710.92328,0,0,0,0,0,0,87,31,31,25,85,2,81,5,1,4,5,78,55,0,8,1,11,12,0,0,0,0,61,72,0,79,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0.466261888888889,99.4917,7.12049577777778,97.5308666666667,1.42515155555556,7.29038888888889e-05,0.04020992,0.00400223644444444,0.00989551053333333,0,0.000429334473333333,"High","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"5",5,-86.5,50.49615,4414,3,9,111278.7,"4053,4054,4055,4413,4414,4415,4773,4774,4775",0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,61821.5,0,0,0,37092.9,0,0,0,0,0,12364.3,0,0,0,0,0,49,23,11,15,49,0,42,6,1,0,0,49,19,0,6,0,14,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,47,0,0,0,0,0,40,0,0,0,0,0,0.0400810555555556,54.3262333333333,0.00869871777777778,93.3760666666667,0,1e-04,3.22720355555556e-05,0,0,0,0,"Low","Low","High",NA,"Low","Low",NA,NA,NA,NA
"6",6,-112.5,37.91321,7628,3,9,111278.7,"7267,7268,7269,7627,7628,7629,7987,7988,7989",0,0,0,98914.4,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49457.2,0,0,61821.5,0,0,0,0,0,0,119,39,40,40,117,2,108,9,2,1,25,93,68,0,17,0,17,17,0,0,0,87,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,95,0,0,0,0,0,0,0.0646201888888889,93.5185333333333,0.0596970111111111,62.4242444444444,1.79527888888889,1e-04,0.0011907409,0.000293210366666667,7.77777777777778e-05,0,0,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,NA
"7",7,-67.5,-23.44568,28553,3,9,111278.7,"28192,28193,28194,28552,28553,28554,28912,28913,28914",0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,98914.4,69,26,14,29,62,5,64,4,1,4,24,41,32,4,6,2,21,4,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,65,0.132367788888889,80.2147,0.00703086488888889,57.4074222222222,0.0428143966666667,1e-04,0.000267755571111111,0.000130291042222222,9.401714e-05,0,0,"Medium","Low","Medium","Low","Low","Low","Low","Low",NA,NA
"8",8,-52.5,-27.88493,30008,1,1,12364.3,"30008",0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,105,43,33,29,92,4,95,9,1,0,9,96,67,1,8,2,16,11,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0.39791,100,13.3869,100,0.255295,0.00097619,0.252577,0.0785119,0.146304,0,0.291387,"High","Medium","High","Low","Low","Medium","Medium","High",NA,"High"
"9",9,106.5,39.19213,7487,3,9,111278.7,"7126,7127,7128,7486,7487,7488,7846,7847,7848",0,0,0,49457.2,0,0,37092.9,24728.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,61821.5,0,0,0,0,0,37092.9,81,26,17,38,73,6,68,9,4,1,5,75,41,1,5,5,19,10,0,0,0,67,0,0,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,76,0,0,0,0,0,63,0.0947132162222222,67.449837,6.97941966666667,97.8282777777778,5.97529828888889,0.004401237,0.0352603098111111,0.0162260762555556,0.0111710248111111,0,0.00297353032555556,"Low","Low","High","Medium","Low","Low","Low","Low",NA,"Low"
"10",10,-39.5,-8.83105,23541,1,1,12364.3,"23541",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,140,66,48,25,124,7,130,8,1,1,6,132,107,2,8,3,10,9,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0.0632757,97.2222,0.20675,100,1.64197,0.00218056,0.00423611,0,0.00193056,0,0,"Low","Low","High","Low","Low","Low",NA,"Low",NA,NA
