"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,99.5,44.56747,6040,9,81,1001508.3,"4596,4597,4598,4599,4600,4601,4602,4603,4604,4956,4957,4958,4959,4960,4961,4962,4963,4964,5316,5317,5318,5319,5320,5321,5322,5323,5324,5676,5677,5678,5679,5680,5681,5682,5683,5684,6036,6037,6038,6039,6040,6041,6042,6043,6044,6396,6397,6398,6399,6400,6401,6402,6403,6404,6756,6757,6758,6759,6760,6761,6762,6763,6764,7116,7117,7118,7119,7120,7121,7122,7123,7124,7476,7477,7478,7479,7480,7481,7482,7483,7484",0,0,0,642943.6,0,98914.4,86550.1,173100.2,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,457479.1,0,0,0,0,0,531664.9,150,41,26,83,136,12,124,16,10,0,18,132,55,0,19,10,51,14,0,0,0,105,0,90,119,134,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,138,0,0,0,0,0,106,0.0318452281604938,50.5443100617284,0.404971438765432,47.1848039506173,0.31967383808642,8.57339135802469e-06,0.00239263287012346,0.00168077937012346,0.000555374401975309,0,4.89191056790123e-05,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"2",2,115.5,0.20423,20456,1,1,12364.3,"20456",0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,53,41,37,96,24,125,5,1,1,20,110,88,1,28,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105963,100,1.44975,100,0.081075,0.0100278,0.0104306,0,0.000166667,0.00300694,1.38889e-05,"Low","Low","High","Low","Medium","Low",NA,"Low","Low","Low"
"3",3,84.5,37.91321,7825,5,25,309107.5,"7103,7104,7105,7106,7107,7463,7464,7465,7466,7467,7823,7824,7825,7826,7827,8183,8184,8185,8186,8187,8543,8544,8545,8546,8547",0,0,0,0,173100.2,0,111278.7,24728.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309107.5,52,17,12,23,46,6,36,9,7,0,4,48,20,0,4,8,11,9,0,0,0,0,26,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.000246076364,4.62592056,0.07484971172,43.1555488,0.130899984,6.9722232e-06,0.000645402868,0.0003902364208,0.0002208474464,0,0,"Low","Low","Medium","Low",NA,"Low","Low","Low",NA,NA
"4",4,53.5,29.49063,10314,1,1,12364.3,"10314",0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,49,24,15,10,44,4,37,11,1,1,2,46,29,0,1,4,7,8,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0.243502,96.9697,7.18775,100,12.4889,0.00464881,0.0705893,0.0519821,0.00182738,0,0.000827381,"Medium","Medium","High","High","Low","Medium","Medium","Low",NA,"Low"
"5",5,-59.5,-2.797,21361,11,121,1496080.3,"19556,19557,19558,19559,19560,19561,19562,19563,19564,19565,19566,19916,19917,19918,19919,19920,19921,19922,19923,19924,19925,19926,20276,20277,20278,20279,20280,20281,20282,20283,20284,20285,20286,20636,20637,20638,20639,20640,20641,20642,20643,20644,20645,20646,20996,20997,20998,20999,21000,21001,21002,21003,21004,21005,21006,21356,21357,21358,21359,21360,21361,21362,21363,21364,21365,21366,21716,21717,21718,21719,21720,21721,21722,21723,21724,21725,21726,22076,22077,22078,22079,22080,22081,22082,22083,22084,22085,22086,22436,22437,22438,22439,22440,22441,22442,22443,22444,22445,22446,22796,22797,22798,22799,22800,22801,22802,22803,22804,22805,22806,23156,23157,23158,23159,23160,23161,23162,23163,23164,23165,23166",0,0,0,0,0,0,0,0,0,0,0,24728.6,1471351.7,0,0,0,0,1496080.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,93,143,89,273,20,310,13,1,15,50,259,211,1,71,5,22,14,0,0,0,0,0,0,0,0,0,0,0,210,326,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606250328842975,80.6840522644628,0.0889864832975207,60.2846641322314,0.00279917355371901,0.000789878366446281,0.00118527926793388,0,0.000381295885950413,5.73920661157025e-08,5.62707158677686e-05,"Low","Low","Medium","Low","Low","Low",NA,"Low","Low","Low"
"6",6,41.5,57.29166,3102,11,110,1315319.68631,"1297,1298,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,1658,NA,NA,1661,1662,1663,1664,1665,1666,1667,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2737,2738,2739,2740,2741,2742,2743,2744,2745,2746,2747,3097,3098,3099,3100,3101,3102,3103,3104,3105,3106,3107,3457,3458,3459,3460,3461,3462,3463,3464,3465,3466,3467,3817,3818,3819,3820,3821,3822,3823,3824,3825,3826,3827,4177,4178,4179,4180,4181,4182,4183,4184,4185,4186,4187,4537,4538,4539,4540,4541,4542,4543,4544,4545,4546,4547,4897,4898,4899,4900,4901,4902,4903,4904,4905,4906,4907",0,598899.88122,420386.2,0,272014.6,24019.00509,0,0,0,0,0,0,0,0,0,15338.88011,117279.93626,0,0,0,568486.25765,0,24019.00509,12173.8125,0,61821.5,9263.9947,494572,0,12364.3,0,0,107,40,32,35,103,4,94,11,2,0,2,105,53,1,11,3,27,11,0,23,74,0,82,89,0,0,0,0,0,0,0,0,0,37,45,0,0,0,81,0,23,32,0,66,36,91,0,63,0,0,0.277412236090909,94.0161145454545,2.34079891636364,83.0420372727273,0.946119446790909,5.33404602727273e-05,0.0858364005536364,0.0404669453770909,0.002005488644,0,0.000814291417727273,"Medium","Low","High","Low","Low","Medium","Medium","Low",NA,"Low"
"7",7,-56.5,-16.00372,26044,1,1,12364.3,"26044",0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,143,62,48,33,129,7,127,14,1,0,5,137,96,1,10,4,16,15,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0.241095,100,0.207,100,0.00135714,0.000564103,0.00232051,0,0.00170513,0,0.00167308,"Medium","Low","High","Low","Low","Low",NA,"Low",NA,"Low"
"8",8,21.5,5.2116,18562,7,49,605850.7,"17479,17480,17481,17482,17483,17484,17485,17839,17840,17841,17842,17843,17844,17845,18199,18200,18201,18202,18203,18204,18205,18559,18560,18561,18562,18563,18564,18565,18919,18920,18921,18922,18923,18924,18925,19279,19280,19281,19282,19283,19284,19285,19639,19640,19641,19642,19643,19644,19645",0,0,0,0,0,0,0,0,0,0,0,358564.7,247286,0,0,0,0,234921.7,0,0,0,0,0,370929,0,0,0,0,0,0,0,0,278,119,84,74,254,7,227,36,15,3,38,237,184,0,39,14,26,15,0,0,0,0,0,0,0,0,0,0,0,236,246,0,0,0,0,245,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0.0342176851020408,85.7990242857143,0.00368367346938775,57.1428571428571,0.00273877551020408,0.00102990274653061,0.00580867420612245,0,0.00372236565183673,0.000145833315510204,0,"Low","Low","Medium","Low","Low","Low",NA,"Low","Low",NA
"9",9,20.5,0.20423,20361,7,49,605850.7,"19278,19279,19280,19281,19282,19283,19284,19638,19639,19640,19641,19642,19643,19644,19998,19999,20000,20001,20002,20003,20004,20358,20359,20360,20361,20362,20363,20364,20718,20719,20720,20721,20722,20723,20724,21078,21079,21080,21081,21082,21083,21084,21438,21439,21440,21441,21442,21443,21444",0,0,0,0,0,0,0,0,0,0,0,12364.3,593486.4,0,0,0,0,605850.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,100,78,59,216,6,200,31,7,4,43,191,153,0,43,9,24,9,0,0,0,0,0,0,0,0,0,0,0,117,234,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320395,96.9951673469388,0.000678571428571429,6.63265306122449,0.00257142857142857,0.000292942414285714,0.00131391591428571,0,0.000972081381632653,5.15872755102041e-05,9.92063265306122e-07,"Low","Low","Low","Low","Low","Low",NA,"Low","Low","Low"
"10",10,48.5,23.89166,12109,5,24,293819.04305,"11387,11388,11389,11390,NA,11747,11748,11749,11750,11751,12107,12108,12109,12110,12111,12467,12468,12469,12470,12471,12827,12828,12829,12830,12831",0,0,0,0,0,0,0,293819.04305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293819.04305,32,10,13,9,29,3,26,6,0,0,4,28,12,0,3,4,2,11,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0006837625,1.14850625,1.30398541666667,14.293975,0.688040503333333,1e-04,0.00397582875,0.00374988708333333,0,0,0,"Low","Low","Low","Low","Low","Low","Low",NA,NA,NA
