"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,111.5,29.49063,10372,3,9,111278.7,"10011,10012,10013,10371,10372,10373,10731,10732,10733",0,0,0,0,49457.2,0,0,0,0,0,0,0,61821.5,0,0,0,0,0,0,0,61821.5,0,0,0,0,0,0,49457.2,0,0,0,0,102,45,34,23,93,7,88,13,1,0,13,89,57,1,14,5,16,9,0,0,0,0,88,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,99,0,0,0,0,0,0,78,0,0,0,0,0.493170111111111,100,55.9378333333333,100,14.6385271111111,0.189092255555556,0.240703811111111,0.0297637844444444,0.0196290666666667,0,0.0142921666666667,"High","High","High","High","High","High","Medium","Low",NA,"Low"
"2",2,152.5,-30.17261,30933,5,16,187588.9379,"30211,30212,30213,NA,NA,30571,30572,30573,30574,NA,30931,30932,30933,NA,NA,31291,31292,31293,NA,NA,31651,31652,31653,NA,NA",0,0,0,0,138131.7379,24728.6,0,0,0,0,0,24728.6,0,0,0,14659.90618,0,61650.33172,0,0,0,0,12364.3,86550.1,0,12364.3,0,0,0,0,0,0,86,43,19,24,80,4,77,9,0,4,35,47,74,0,0,0,2,10,0,0,0,0,84,60,0,0,0,0,0,64,0,0,0,74,0,79,0,0,0,0,46,85,0,61,0,0,0,0,0,0,0.22211391875,99.71585625,5.4471151875,100,0.791206725,1e-04,0.07792311270625,0.04774962606875,0.00071428598125,0,0.00071540160625,"Medium","Low","High","Low","Low","Medium","Medium","Low",NA,"Low"
"3",3,131.5,44.56747,6072,3,9,105253.03566,"5711,5712,5713,6071,6072,6073,6431,6432,6433",0,0,0,0,24728.6,0,0,0,80524.43566,0,0,0,0,0,0,21122.08824,0,0,0,22309.44742,0,0,0,0,0,0,0,24728.6,0,37092.9,0,0,78,42,11,25,70,5,62,12,4,0,6,72,36,1,5,5,22,9,0,0,0,0,78,0,0,0,72,0,0,0,0,0,0,70,0,0,0,72,0,0,0,0,0,0,0,69,0,72,0,0,0.300295066666667,99.9170777777778,7.85612188888889,100,3.751761,0.0116062181111111,0.0447314977777778,0.00695642788888889,0.0207723288222222,0,0.0182543685111111,"Medium","Low","High","Medium","Low","Low","Low","Low",NA,"Low"
"4",4,136.5,59.19334,2837,3,9,111278.7,"2476,2477,2478,2836,2837,2838,3196,3197,3198",0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86550.1,0,0,0,24728.6,0,0,0,0,0,0,0,0,0,44,19,8,17,43,1,36,6,2,0,0,44,13,0,5,1,20,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,42,0,0,0,0,0,0,0,0,0,0.0427845777777778,89.4801888888889,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"5",5,88.5,39.19213,7469,5,25,309107.5,"6747,6748,6749,6750,6751,7107,7108,7109,7110,7111,7467,7468,7469,7470,7471,7827,7828,7829,7830,7831,8187,8188,8189,8190,8191",0,0,0,0,0,0,222557.4,86550.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309107.5,72,20,16,36,63,8,54,11,7,2,6,64,27,0,6,9,20,10,0,0,0,0,0,0,42,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-0.00039951932,2.3515088,0.22049645928,49.509084,0.361061048,2.97916532e-05,0.0009001659504,0.0005939989488,0.00025423615,0,5.625e-06,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"6",6,-44.5,63.36129,1936,3,9,108218.23575,"1575,1576,1577,1935,1936,1937,2295,2296,2297",0,10133.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108218.23575,0,5,3,2,0,4,1,3,1,1,0,0,5,2,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,0,1e-04,0,0,0,0,0,NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA
"7",7,-93.5,48.94875,4767,3,9,111278.7,"4406,4407,4408,4766,4767,4768,5126,5127,5128",0,0,37092.9,0,74185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,63,26,17,20,63,0,56,5,2,0,0,63,26,0,8,0,16,13,0,0,47,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0.210261011111111,84.9896777777778,0.384833293333333,90.7407333333333,0.116610066666667,1e-04,0.00201213030333333,0.000793724277777778,0.000472221762222222,0,0.000122942333333333,"Medium","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"8",8,95.5,23.89166,12156,3,9,111278.7,"11795,11796,11797,12155,12156,12157,12515,12516,12517",0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,61821.5,0,0,0,0,0,37092.9,0,0,0,0,0,12364.3,0,0,179,87,54,37,144,27,155,19,5,4,28,147,118,1,22,6,19,13,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,171,0,0,0,0,0,153,0,0,0,0,0,108,0,0,0.221479111111111,99.8677333333333,0.800125222222222,100,3.03347032222222,0.0242662233333333,0.0318448922222222,0.000934524111111111,0.00353658266666667,0,0.000699683766666667,"Medium","Low","High","Medium","Low","Low","Low","Low",NA,"Low"
"9",9,145.5,71.15352,1046,3,6,67865.59189,"NA,NA,NA,1045,1046,1047,1405,1406,1407",0,37092.9,30772.69189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67865.59189,0,0,0,0,0,0,0,0,0,32,9,6,17,31,1,24,5,3,0,0,32,8,0,6,2,13,3,0,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.0247241051666667,47.4756333333333,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"10",10,161.5,65.69124,1782,3,9,109942.38964,"1421,1422,1423,1781,1782,1783,2141,2142,2143",0,72849.48964,37092.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109942.38964,0,0,0,0,0,0,0,0,0,39,13,7,19,38,1,31,5,3,0,1,38,9,0,7,2,18,3,0,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0.0272222966666667,59.1853666666667,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"11",11,-66.5,-26.75926,29634,1,1,12364.3,"29634",0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,70,26,18,26,63,3,65,4,1,4,14,52,38,3,6,1,17,5,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0.202992,100,0.04275,100,0.255217,1e-04,0.000314103,6.41026e-06,0.000192308,0,0,"Medium","Low","High","Low","Low","Low","Low","Low",NA,NA
"12",12,33.5,-19.1512,27214,1,1,12364.3,"27214",0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,154,75,34,45,146,4,123,20,11,2,11,141,99,1,15,9,17,13,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0.0993288,100,0.144187,100,0.0760238,0.000717949,0.0591346,0,0.0435962,0,0,"Low","Low","High","Low","Low","Medium",NA,"Medium",NA,NA
"13",13,81.5,35.41933,8542,1,1,12364.3,"8542",0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,25,8,4,13,22,3,14,6,5,0,2,23,6,0,1,5,9,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-0.001,0.574713,0.0313889,83.3333,0,2.77778e-05,5e-04,0.000216667,0.000205556,0,0,NA,"Low","High",NA,"Low","Low","Low","Low",NA,NA
"14",14,48.5,37.91321,7789,1,1,12359.66339,"7789",0,0,0,0,12359.66339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12359.66339,0,0,0,0,0,0,74,37,21,16,68,4,60,12,2,3,6,65,41,0,2,3,15,13,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0.312501,96.5116,14.0473,100,5.50096,0.0446556,0.135,0.0690333,0.00301111,0,0.00133889,"Medium","Medium","High","Medium","Low","Medium","Medium","Low",NA,"Low"
