"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,-94.5,50.49615,4406,3,9,111278.7,"4045,4046,4047,4405,4406,4407,4765,4766,4767",0,0,74185.8,0,37092.9,0,0,0,0,0,0,0,0,0,0,0,37092.9,0,0,0,74185.8,0,0,0,0,0,0,0,0,0,0,0,62,26,15,21,62,0,54,6,2,0,0,62,24,0,9,0,16,13,0,0,52,0,61,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0.113923433333333,62.0595111111111,1.41765808311111,75.2136666666667,0.0194247277777778,1e-04,0.00833701742222222,0.00612973666666667,0.000127977884444444,0,0.000617284,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"2",2,-67.5,63.36129,1913,9,44,485853.94455,"NA,NA,NA,NA,NA,NA,NA,NA,NA,829,NA,NA,NA,NA,NA,NA,NA,NA,1189,1190,1191,1192,1193,NA,NA,NA,NA,1549,1550,1551,1552,1553,NA,1555,1556,1557,1909,1910,1911,1912,1913,1914,1915,NA,NA,2269,NA,NA,NA,NA,NA,NA,NA,NA,2629,2630,2631,NA,NA,NA,NA,2636,NA,2989,2990,2991,2992,2993,2994,2995,2996,2997,3349,3350,3351,3352,3353,3354,3355,3356,3357",0,229302.46375,256551.4808,0,0,0,0,0,0,0,0,0,0,0,0,12789.26337,0,0,0,0,0,0,240095.86978,24728.6,0,190504.7822,0,0,0,0,17735.4292,0,34,11,9,14,33,1,27,5,2,0,1,33,15,0,4,1,6,8,0,29,32,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,32,30,0,18,0,0,0,0,9,0,0.00574533690909091,9.30843704545454,0,0,6.06061363636364e-05,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"3",3,9.5,50.49615,4510,5,23,277567.58745,"NA,NA,3790,3791,3792,4148,4149,4150,4151,4152,4508,4509,4510,4511,4512,4868,4869,4870,4871,4872,5228,5229,5230,5231,5232",0,0,0,252838.98745,24728.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148371.6,0,0,0,0,12364.3,0,57401.58474,0,59430.10271,0,0,88,50,19,19,84,2,78,8,2,2,9,77,46,1,4,3,22,11,0,0,0,77,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,74,0,61,0,80,0,0,0.509856086956522,99.9652173913043,45.5221839130435,100,1.73559857826087,1e-04,0.151909882608696,0.0637045086956522,0.012991755826087,0,4.66988969565217e-05,"High","Medium","High","Low","Low","Medium","Medium","Low",NA,"Low"
"4",4,-95.5,17.47459,14125,7,24,281644.36119,"13042,13043,NA,NA,NA,NA,NA,13402,13403,13404,NA,NA,NA,NA,13762,13763,13764,13765,NA,NA,NA,14122,14123,14124,14125,14126,14127,14128,14482,14483,14484,14485,14486,14487,14488,NA,NA,NA,NA,NA,NA,14848,NA,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,12364.3,0,0,98872.86368,0,66152.86885,104254.32866,0,29112.13074,0,35652.45905,0,0,0,0,0,123549.30179,0,0,0,24728.6,0,68601.86961,0,0,288,119,99,70,238,43,279,8,1,55,71,162,204,0,21,5,40,18,0,0,0,0,0,0,0,161,0,0,265,0,256,233,0,193,0,230,0,0,0,0,0,264,0,0,0,181,0,219,0,0,0.369337333333333,99.6975583333333,13.6980733333333,100,1.88792755,0.000682981766666667,0.107555441666667,0.00247509317666667,0.095604375,0.000255453035833333,0.000913706775,"Medium","Low","High","Low","Low","Medium","Low","High","Low","Low"
"5",5,-100.5,35.41933,8360,5,25,309107.5,"7638,7639,7640,7641,7642,7998,7999,8000,8001,8002,8358,8359,8360,8361,8362,8718,8719,8720,8721,8722,9078,9079,9080,9081,9082",0,0,0,0,0,309107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309107.5,0,0,0,0,0,0,97,35,36,26,95,2,90,7,0,1,8,88,63,0,9,1,11,13,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0.375772004,97.463492,21.2413072,100,10.67450152,1e-04,0.1814791,0.1225182868,0.026367085284,0,0.003807938412,"Medium","Medium","High","Medium","Low","Medium","High","Medium",NA,"Low"
"6",6,46.5,29.49063,10307,3,9,111051.69918,"9946,9947,9948,10306,10307,10308,10666,10667,10668",0,0,0,0,0,0,0,98687.39918,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111051.69918,43,19,16,8,38,5,34,9,0,1,1,41,20,0,4,1,4,14,0,0,0,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1052578,29.8707308888889,0.619851855555556,16.8518511111111,2.17537933333333,5.29100333333333e-05,0.000710317777777778,0.000213624644444444,0.000239418011111111,0,6.61375555555556e-07,"Low","Low","Low","Low","Low","Low","Low","Low",NA,"Low"
"7",7,-136.5,63.36129,1844,3,9,111278.7,"1483,1484,1485,1843,1844,1845,2203,2204,2205",0,37092.9,74185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37092.9,74185.8,0,0,0,0,0,0,0,0,52,16,10,26,52,0,40,9,3,0,2,50,17,0,7,2,16,10,0,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,0,0,0,0,0,0,0,0,0.0314856233333333,43.8711888888889,0,0,0.000215608333333333,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"8",8,128.5,-19.1512,27309,1,1,12364.3,"27309",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,27,15,5,7,25,1,25,2,0,0,3,24,22,0,0,0,2,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.092625,100,0,1e-04,0,0,0,0,0,"Low","Low","High",NA,"Low",NA,NA,NA,NA,NA
"9",9,-76.5,-9.84453,23864,1,1,12364.3,"23864",0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,167,54,67,46,147,13,156,7,3,5,33,128,129,2,12,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0.17068,100,5.11788,100,3.00703,0.00829167,0.0298889,0.00379861,0.0126944,9.72222e-05,0,"Low","Low","High","Low","Low","Low","Low","Low","Low",NA
"10",10,41.5,22.80239,12462,7,42,511234.53639,"11379,11380,11381,11382,11383,11384,11385,11739,11740,11741,11742,11743,11744,11745,12099,12100,12101,12102,12103,12104,12105,NA,12460,12461,12462,12463,12464,12465,NA,12820,12821,12822,12823,12824,12825,NA,NA,13181,13182,13183,13184,13185,NA,NA,NA,13542,13543,13544,13545",0,0,0,0,0,0,0,511234.53639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511234.53639,56,25,18,13,50,5,45,10,1,1,8,47,30,0,3,4,4,15,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-0.000452283095238095,3.04315833333333,1.14040513809524,21.7864928571429,1.24948058333333,1e-04,0.00366871481904762,0.00292570928190476,2.42419585714286e-05,0,0,"Low","Low","Low","Low","Low","Low","Low","Low",NA,NA
"11",11,118.5,31.81585,9659,3,9,111068.89328,"9298,9299,9300,9658,9659,9660,10018,10019,10020",0,0,0,0,111068.89328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37092.9,0,0,0,0,0,0,73975.99328,0,0,0,0,96,51,27,18,87,7,81,15,0,0,7,89,58,1,12,4,13,8,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,64,0,0,0,0,0.526899222222222,99.7863222222222,71.9180555555556,100,28.2341222222222,0.225882111111111,0.367816666666667,0.118316288888889,0.0169137966666667,0,0.0178015111111111,"High","High","High","High","Medium","High","High","Medium",NA,"Medium"
"12",12,87.5,50.49615,4588,1,1,12364.3,"4588",0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,75,30,16,29,71,3,61,9,5,0,5,70,26,0,7,5,24,12,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0.0809732,94.7368,0.0991667,33.3333,0,1e-04,0.000736842,0.000675439,0,0,0,"Low","Low","Medium",NA,"Low","Low","Low",NA,NA,NA
"13",13,-15.5,65.69124,1605,9,8,56941.1955,"161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601,1602,1603,1604,1605,NA,NA,NA,NA,1961,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",0,50184.16074,6757.03476,0,0,0,0,0,0,0,0,0,0,0,0,21050.77887,0,0,0,0,0,0,0,0,0,29133.38187,0,0,0,0,6757.03476,0,8,3,3,2,7,1,6,0,2,0,0,8,4,0,1,2,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0.0714399,38.7626328571429,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"14",14,123.5,-29.02243,30544,9,75,914887.49168,"29100,29101,29102,29103,29104,29105,29106,29107,29108,29460,29461,29462,29463,29464,29465,29466,29467,29468,29820,29821,29822,29823,29824,29825,29826,29827,29828,30180,30181,30182,30183,30184,30185,30186,30187,30188,30540,30541,30542,30543,30544,30545,30546,30547,30548,30900,30901,30902,30903,30904,30905,30906,30907,30908,31260,31261,31262,31263,31264,31265,31266,31267,31268,31620,31621,31622,31623,31624,31625,31626,NA,NA,31980,31981,31982,31983,31984,NA,NA,NA,NA",0,0,0,0,0,0,0,713584.32338,0,201303.1683,0,0,0,0,0,29813.1286,0,0,0,0,0,0,853126.55742,10001.17316,0,0,0,21946.6325,0,0,0,0,69,42,15,12,60,6,65,4,0,7,22,40,55,0,1,0,5,8,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,28,0,0,0,0,0,0,65,17,0,0,0,29,0,0,0,0,0.05746148124,58.3026285333333,0.4495472464,57.511108,0,1e-04,0.00881675463066667,0.00531603568133333,0,0,0,"Low","Low","Medium",NA,"Low","Low","Low",NA,NA,NA
"15",15,35.5,-17.04687,26496,1,1,12364.3,"26496",0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,143,69,33,41,135,5,109,22,12,1,9,133,91,1,17,10,12,12,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0.0866035,100,0.535875,100,0.0317143,0.00368056,0.0515625,0,0.0402431,0,0,"Low","Low","High","Low","Low","Low",NA,"Medium",NA,NA
"16",16,130.5,48.94875,4991,3,9,111278.7,"4630,4631,4632,4990,4991,4992,5350,5351,5352",0,0,0,0,12364.3,0,0,0,98914.4,0,0,0,0,0,0,0,0,0,0,0,74185.8,0,0,0,0,0,0,24728.6,0,12364.3,0,0,71,35,12,24,66,4,58,10,3,0,2,69,28,1,6,5,23,8,0,0,0,0,69,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,66,0,56,0,0,0.159394855555556,90.9600333333333,6.29933555555556,92.5925888888889,2.28932811111111,0.00563528544444444,0.0252289927255556,0.00636251643666667,0.00931462465888889,0,0.0110328691111111,"Low","Low","High","Low","Low","Low","Low","Low",NA,"Medium"
