"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,14.5,37.91321,7755,3,2,13070.61064,"NA,NA,NA,7754,7755,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,13070.61064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13070.61064,0,0,0,0,32,23,6,3,29,3,31,1,0,1,2,29,27,0,0,0,1,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.605344,99.5283,NA,NA,3.29401,1e-04,0.0008916665,0,0,0,0,"High",NA,NA,"Low","Low","Low",NA,NA,NA,NA
"2",2,-71.5,-14.96599,25669,1,1,12364.3,"25669",0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,84,27,27,30,80,3,79,4,1,0,21,63,65,2,3,0,11,3,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0.121324,99.3056,1.81222,100,0.317619,0.00374306,0.00984722,0.00170833,0.00157639,1.38889e-05,0,"Low","Low","High","Low","Low","Low","Low","Low","Low",NA
"3",3,-127.5,52.09608,4013,3,7,75064.59446,"3652,3653,3654,NA,4013,4014,NA,4373,4374",0,0,0,75064.59446,0,0,0,0,0,0,0,0,0,0,0,0,75064.59446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24,15,22,60,1,48,11,2,0,5,56,25,0,6,3,15,12,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587413142857143,74.5443571428571,0.0143299414285714,25.5102,0.008071226,1e-04,3.49087571428571e-05,0,0,0,0,"Low","Low","Low","Low","Low","Low",NA,NA,NA,NA
"4",4,-106.5,61.20787,2234,1,1,12364.3,"2234",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,38,13,11,14,38,0,30,6,2,0,1,37,13,0,5,1,10,9,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"5",5,58.5,45.98897,5639,1,1,12364.3,"5639",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,42,16,11,15,39,3,37,5,0,0,1,41,25,1,4,2,6,4,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0.0474956,97.7778,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"6",6,43.5,44.56747,5984,3,9,111278.7,"5623,5624,5625,5983,5984,5985,6343,6344,6345",0,0,0,0,37092.9,74185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61821.5,0,49457.2,0,0,0,0,104,49,29,26,98,6,90,12,2,5,16,83,57,1,6,5,22,12,0,0,0,0,93,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,94,0,0,0,0,0.327840333333333,100,3.54748555555556,100,4.50141407411111,0.000713507888888889,0.107611666666667,0.0702751333333333,0.00283333311111111,0,0.00118899777777778,"Medium","Low","High","Medium","Low","Medium","Medium","Low",NA,"Low"
"7",7,29.5,-3.79871,21810,3,9,111278.7,"21449,21450,21451,21809,21810,21811,22169,22170,22171",0,0,0,0,0,0,0,0,0,0,0,49457.2,49457.2,0,0,12364.3,0,24728.6,0,0,0,0,0,37092.9,0,0,0,0,0,37092.9,0,0,275,107,85,82,247,19,222,36,17,20,27,228,178,0,33,13,34,17,0,0,0,0,0,0,0,0,0,0,0,211,251,0,0,160,0,223,0,0,0,0,0,199,0,0,0,0,0,230,0,0,0.356673444444444,100,0.227601888888889,83.3333333333333,0.270086111111111,0.00665277655555556,0.0366203633333333,0.00107407376666667,0.0185331822222222,0.000663580333333333,0.00136265544888889,"Medium","Low","High","Low","Low","Low","Low","Medium","Medium","Low"
"8",8,7.5,18.52613,13868,3,9,111278.7,"13507,13508,13509,13867,13868,13869,14227,14228,14229",0,0,0,0,0,0,0,61821.5,0,0,0,49457.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,47,17,18,12,43,4,37,10,0,0,2,45,21,0,7,4,3,12,0,0,0,0,0,0,0,35,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.0267165333333333,7.71604777777778,0,0,0.01364816,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"9",9,-76.5,47.448,5144,3,9,111278.7,"4783,4784,4785,5143,5144,5145,5503,5504,5505",0,0,37092.9,0,74185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,54,26,14,14,54,0,48,5,1,0,0,54,24,0,4,0,14,12,0,0,42,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.089463,83.5947555555556,1.10774069666667,98.1481444444444,0.0125339879,1e-04,0.00365123714444444,0.00035781207,0.00165356395888889,0,0.00109803833333333,"Low","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"10",10,83.5,19.58417,13584,3,9,105163.68429,"13223,13224,13225,13583,13584,13585,13943,13944,13945",0,0,0,0,0,0,0,0,0,0,0,0,37092.9,68070.78429,0,6320.28241,0,0,0,0,0,0,0,61779.96368,0,0,0,24728.6,0,12334.8382,0,0,72,30,22,20,62,10,53,13,6,1,4,67,39,1,9,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,70,64,0,54,0,0,0,0,0,0,0,71,0,0,0,64,0,59,0,0,0.647734,99.9264111111111,13.0016433333333,100,11.1298811111111,0.220045611111111,0.257729888888889,0.00103846136222222,0.00986609111111111,0,3.56124888888889e-05,"High","Medium","High","Medium","High","High","Low","Low",NA,"Low"
