"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,103.5,14.35449,15404,7,44,527053.40252,"14321,14322,14323,14324,14325,14326,14327,14681,14682,14683,14684,14685,14686,14687,15041,15042,15043,15044,15045,15046,15047,15401,15402,15403,15404,15405,15406,15407,15761,15762,15763,15764,15765,15766,15767,NA,NA,16123,16124,16125,16126,16127,NA,NA,NA,16484,16485,16486,16487",0,0,0,0,0,0,0,0,0,0,0,0,333836.1,193217.30252,0,14325.20072,0,92715.82868,0,0,0,0,0,74185.8,0,0,0,24728.6,0,321097.97312,0,0,237,122,59,56,175,45,212,19,6,21,50,166,163,1,34,3,21,15,0,0,0,0,0,0,0,0,0,0,0,0,230,218,0,143,0,207,0,0,0,0,0,181,0,0,0,134,0,219,0,0,0.438066318181818,99.8398840909091,14.7279817727273,100,6.66857811363636,0.186596193181818,0.206303979545455,0,0.0180374119545455,0.00271152681818182,0.00251015060545455,"High","Medium","High","Medium","High","High",NA,"Low","Medium","Low"
"2",2,-98.5,61.20787,2242,3,9,111278.7,"1881,1882,1883,2241,2242,2243,2601,2602,2603",0,74185.8,37092.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,44,14,11,19,44,0,35,6,3,0,1,43,16,0,6,2,11,9,0,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0.0110895418888889,11.1990301111111,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"3",3,119.5,52.09608,4260,9,81,1001508.3,"2816,2817,2818,2819,2820,2821,2822,2823,2824,3176,3177,3178,3179,3180,3181,3182,3183,3184,3536,3537,3538,3539,3540,3541,3542,3543,3544,3896,3897,3898,3899,3900,3901,3902,3903,3904,4256,4257,4258,4259,4260,4261,4262,4263,4264,4616,4617,4618,4619,4620,4621,4622,4623,4624,4976,4977,4978,4979,4980,4981,4982,4983,4984,5336,5337,5338,5339,5340,5341,5342,5343,5344,5696,5697,5698,5699,5700,5701,5702,5703,5704",0,432750.5,12364.3,12364.3,160735.9,370929,0,0,12364.3,0,0,0,0,0,0,0,0,0,259650.3,0,259650.3,0,123643,0,0,309107.5,0,37092.9,0,12364.3,0,0,106,42,19,45,102,3,92,11,3,1,0,105,41,1,13,4,37,10,0,42,72,76,55,94,0,0,57,0,0,0,0,0,0,0,0,0,61,0,82,0,50,0,0,93,0,65,0,57,0,0,0.146625167901235,79.4104209876543,2.3098497117284,55.7703633333333,0.374448411660494,0.00100801145679012,0.015783603745679,0.0049325395617284,0.00618945367395062,0,0.00317427409506173,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"4",4,-107.5,65.69124,1513,9,62,719834.30871,"NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,790,791,792,793,794,795,796,NA,1149,1150,1151,1152,1153,1154,1155,1156,1157,1509,1510,1511,1512,1513,1514,1515,1516,1517,1869,1870,1871,1872,1873,1874,1875,1876,1877,2229,2230,2231,2232,2233,2234,2235,2236,2237,2589,2590,2591,2592,2593,2594,2595,2596,2597,2949,2950,2951,2952,2953,2954,2955,2956,2957",0,445114.8,274719.50871,0,0,0,0,0,0,0,0,0,0,0,0,6880.46077,222557.4,0,0,0,0,0,343988.92833,24728.6,0,121678.91961,0,0,0,0,0,0,56,20,14,22,55,1,43,8,5,0,2,54,21,0,6,3,15,11,0,26,55,0,0,0,0,0,0,0,0,0,0,0,0,17,49,0,0,0,0,0,46,39,0,18,0,0,0,0,0,0,0.00948411572419355,14.7417183870968,0.0151813166129032,7.40814161290323,1.8196935483871e-05,1e-04,8.62021822580645e-05,2.4116514516129e-05,0,0,0,"Low","Low","Low","Low","Low","Low","Low",NA,NA,NA
"5",5,103.5,37.91321,7844,9,81,1001508.3,"6400,6401,6402,6403,6404,6405,6406,6407,6408,6760,6761,6762,6763,6764,6765,6766,6767,6768,7120,7121,7122,7123,7124,7125,7126,7127,7128,7480,7481,7482,7483,7484,7485,7486,7487,7488,7840,7841,7842,7843,7844,7845,7846,7847,7848,8200,8201,8202,8203,8204,8205,8206,8207,8208,8560,8561,8562,8563,8564,8565,8566,8567,8568,8920,8921,8922,8923,8924,8925,8926,8927,8928,9280,9281,9282,9283,9284,9285,9286,9287,9288",0,0,0,469843.4,395657.6,0,111278.7,24728.6,0,0,0,0,0,0,0,0,0,0,0,0,74185.8,0,12364.3,0,0,457479.1,0,37092.9,0,0,0,420386.2,218,72,54,92,186,23,181,26,11,11,42,165,105,1,22,15,55,20,0,0,0,67,158,0,183,121,0,0,0,0,0,0,0,0,0,0,0,0,153,0,65,0,0,188,0,116,0,0,0,105,0.162342428395062,64.9476048024691,7.5688299152284,75.5499425925926,2.17224672035802,0.0018965162962963,0.0344030364555556,0.0202631207972839,0.00811732822469136,0,0.00449283561049383,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"6",6,97.5,30.64625,9998,7,49,605850.7,"8915,8916,8917,8918,8919,8920,8921,9275,9276,9277,9278,9279,9280,9281,9635,9636,9637,9638,9639,9640,9641,9995,9996,9997,9998,9999,10000,10001,10355,10356,10357,10358,10359,10360,10361,10715,10716,10717,10718,10719,10720,10721,11075,11076,11077,11078,11079,11080,11081",0,0,0,395657.6,37092.9,0,123643,0,0,0,0,0,49457.2,0,0,0,0,37092.9,0,0,111278.7,0,0,0,0,432750.5,0,12364.3,0,0,12364.3,0,290,118,83,88,235,37,245,34,11,23,72,195,156,1,31,14,64,24,0,0,0,247,153,0,226,0,0,0,0,0,192,0,0,0,0,187,0,0,255,0,0,0,0,237,0,116,0,0,99,0,0.219831567346939,95.661093877551,2.96856277346939,94.4897959183673,0.338637143469388,0.0104034686183673,0.0151510071367347,0.000861339517959184,0.00137758790204082,0,0.000625956814285714,"Medium","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"7",7,22.5,52.09608,4163,5,24,293957.69065,"NA,3442,3443,3444,3445,3801,3802,3803,3804,3805,4161,4162,4163,4164,4165,4521,4522,4523,4524,4525,4881,4882,4883,4884,4885",0,0,0,244500.49065,49457.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37092.9,0,0,0,0,0,0,111278.7,0,145586.09065,0,0,88,43,23,22,84,3,77,7,4,2,7,79,45,1,7,2,20,12,0,0,0,84,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,84,0,78,0,0,0.514001041666667,100,15.04247375,100,0.382768179166667,1e-04,0.188044270833333,0.0635731708333333,0.00348631766666667,0,0.000290300198333333,"High","Medium","High","Low","Low","High","Medium","Low",NA,"Low"
"8",8,131.5,68.25572,1392,1,1,12364.3,"1392",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,31,9,6,16,30,1,24,5,2,0,0,31,9,0,7,1,10,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0.0596672,67.6768,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"9",9,155.5,61.20787,2496,9,48,561323.82654,"1052,NA,NA,NA,NA,NA,NA,NA,NA,1412,1413,1414,1415,1416,1417,1418,1419,1420,1772,1773,1774,1775,1776,1777,1778,1779,1780,2132,2133,2134,2135,2136,2137,2138,2139,2140,2492,2493,2494,2495,2496,2497,NA,NA,NA,2852,2853,2854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3218,3219,3220,NA,NA,NA,NA,NA,3577,3578,3579,3580,NA,NA,NA,NA,NA,3937,3938,3939,3940",0,473271.43437,88052.39217,0,0,0,0,0,0,0,0,0,0,0,0,21820.09161,0,0,0,0,12364.3,0,527139.43493,0,0,0,0,0,0,0,0,0,47,18,9,20,45,2,38,6,3,0,1,46,13,0,7,3,20,4,0,40,46,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,29,0,46,0,0,0,0,0,0,0,0,0,0.030772923125,62.1569809583333,0,0,0.00514651068958333,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"10",10,-4.5,40.49479,7016,5,25,288534.46395,"6294,6295,6296,6297,6298,6654,6655,6656,6657,6658,7014,7015,7016,7017,7018,7374,7375,7376,7377,7378,7734,7735,7736,7737,7738",0,0,0,0,247286,0,0,0,0,41248.46395,0,0,0,0,0,22975.18771,0,0,0,0,18273.27624,0,12364.3,49457.2,12364.3,0,0,173100.2,0,0,0,0,79,48,12,19,71,7,71,6,2,3,10,66,43,0,2,3,21,10,0,0,0,0,73,0,0,0,0,75,0,0,0,0,0,72,0,0,0,0,66,0,46,67,51,0,0,75,0,0,0,0,0.45306556,99.944284,26.881258,100,5.75387232,0.00144197704,0.1456293928,0.04724325,0.0089790676,0,5.2222172e-05,"High","Medium","High","Medium","Low","Medium","Medium","Low",NA,"Low"
