"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,-61.5,53.75572,3719,1,1,12364.3,"3719",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,10,12,35,0,29,5,1,0,1,34,16,0,4,0,7,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243647,26.0504,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"2",2,138.5,63.36129,2119,1,1,12364.3,"2119",0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,31,11,6,14,30,1,23,6,2,0,0,31,8,0,5,1,14,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0.0138448,25.6173,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"3",3,25.5,-26.75926,29726,5,25,309107.5,"29004,29005,29006,29007,29008,29364,29365,29366,29367,29368,29724,29725,29726,29727,29728,30084,30085,30086,30087,30088,30444,30445,30446,30447,30448",0,0,0,0,0,0,160735.9,98914.4,0,0,0,49457.2,0,0,0,0,0,0,0,0,0,0,136007.3,0,49457.2,111278.7,0,12364.3,0,0,0,0,162,62,43,57,154,8,120,24,18,3,22,137,86,3,24,12,25,12,0,0,0,0,0,0,139,125,0,0,0,146,0,0,0,0,0,0,0,0,0,0,110,0,146,138,0,100,0,0,0,0,0.281349608,99.794868,5.154401,100,0.8646461644,1e-04,0.07363812496,0.010478202836,0.058894449512,0,0.0011739745232,"Medium","Low","High","Low","Low","Low","Low","Medium",NA,"Low"
"4",4,-52.5,-8.83105,23528,1,1,12364.3,"23528",0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,57,47,30,121,8,123,10,1,0,3,131,97,0,12,2,14,9,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631396,88.8889,0.0088125,12.5,0,1e-04,0,0,0,0,0,"Low","Low","Low",NA,"Low",NA,NA,NA,NA,NA
"5",5,115.5,31.81585,9656,5,25,309107.5,"8934,8935,8936,8937,8938,9294,9295,9296,9297,9298,9654,9655,9656,9657,9658,10014,10015,10016,10017,10018,10374,10375,10376,10377,10378",0,0,0,0,309107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74185.8,0,0,0,0,0,0,234921.7,0,0,0,0,112,53,31,28,100,8,95,17,0,1,12,99,66,1,14,5,17,9,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,103,0,0,0,0,0.56467316,100,80.344492,100,22.7332472,0.1344066476,0.37825024,0.172033038,0.0645217524,0,0.0294931424,"High","High","High","High","Medium","High","High","Medium",NA,"Low"
"6",6,-56.5,-34.91962,32164,5,19,207043.198,"31442,31443,31444,31445,31446,31802,31803,31804,31805,31806,32162,32163,32164,32165,32166,32522,32523,NA,NA,NA,32882,32883,NA,NA,NA",0,0,0,0,0,11320.28942,0,0,76616.44752,0,0,119106.46106,0,0,0,26825.89439,0,0,0,0,0,0,0,0,0,110932.40302,0,69284.90059,0,0,0,0,84,29,27,28,75,6,75,8,0,9,13,61,41,3,7,7,13,12,0,0,0,0,0,68,0,0,54,0,0,66,0,0,0,58,0,0,0,0,0,0,0,0,0,74,0,61,0,0,0,0,0.338823947368421,100,2.49746252631579,100,0.724063736842105,0.00282123929263158,0.034351232631579,0.0154149970894737,0.007257245,0,0.0102287505105263,"Medium","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"7",7,23.5,12.29894,16044,3,9,111278.7,"15683,15684,15685,16043,16044,16045,16403,16404,16405",0,0,0,0,0,0,0,0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,86550.1,0,0,0,12364.3,0,0,86,38,30,18,81,2,66,15,5,2,0,84,56,0,8,5,6,11,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,57,0,0,83,0,0,0,70,0,0,0.317184,100,0.299129777777778,100,0.0189361111111111,1e-04,0.0735262111111111,1.234568e-05,0.000674382111111111,0,0,"Medium","Low","High","Low","Low","Low","Low","Low",NA,NA
"8",8,3.5,34.20122,8824,5,22,261347.30018,"NA,NA,8104,8105,NA,8462,8463,8464,8465,8466,8822,8823,8824,8825,8826,9182,9183,9184,9185,9186,9542,9543,9544,9545,9546",0,0,0,0,0,0,0,136007.3,0,125340.00018,0,0,0,0,0,14061.30018,0,0,0,0,0,0,86550.1,0,0,0,0,0,0,0,0,160735.9,70,30,24,16,62,7,59,9,2,1,10,59,39,0,7,5,4,15,0,0,0,0,0,0,0,54,0,68,0,0,0,0,0,47,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,55,0.215250054545455,62.6497081818182,0.118053059090909,22.8787863636364,0.621262940909091,1e-04,0.0206897464090909,0.0151143738181818,2.36291545454545e-06,0,0,"Medium","Low","Low","Low","Low","Low","Low","Low",NA,NA
"9",9,70.5,33.00047,9251,1,1,12364.3,"9251",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,63,31,18,14,59,4,51,12,0,1,7,55,35,1,4,5,8,10,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0.48581,99.4382,29.8843,100,9.18504,0.01,0.211839,0.124883,0.0676167,0,0,"High","Medium","High","Medium","Low","Medium","Medium","Medium",NA,NA
"10",10,108.5,15.38921,15049,3,5,54237.93387,"14688,NA,NA,15048,15049,NA,15408,15409,NA",0,0,0,0,0,0,0,0,0,0,0,0,33958.54995,20279.38392,0,0,0,54237.93387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,81,47,40,131,32,146,16,6,6,29,133,112,1,25,3,19,8,0,0,0,0,0,0,0,0,0,0,0,0,159,160,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3458346,99.3483,8.58378,100,1.7473932,0.0497938,0.05504064,0,0.005251922,0,9.00642e-05,"Medium","Low","High","Low","Medium","Low",NA,"Low",NA,"Low"
