"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,117.5,-29.02243,30538,3,9,111278.7,"30177,30178,30179,30537,30538,30539,30897,30898,30899",0,0,0,0,0,0,0,49457.2,0,61821.5,0,0,0,0,0,0,0,0,0,0,0,0,98914.4,0,0,0,0,12364.3,0,0,0,0,33,20,6,7,31,1,30,3,0,0,9,24,27,0,0,0,1,5,0,0,0,0,0,0,0,25,0,27,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,23,0,0,0,0,0.165770711111111,90.9966888888889,2.23228855555556,97.5308666666667,0.00013285,1e-04,0.063589315,0.0563604297777778,0,0,0,"Medium","Low","High","Low","Low","Low","Medium",NA,NA,NA
"2",2,51.5,57.29166,3112,1,1,12364.3,"3112",0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,54,26,14,14,52,2,47,5,2,0,1,53,23,1,5,2,16,6,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.240052,100,2.37927,100,0.203635,1e-04,0.0665038,0.0211932,0.00168561,0,0.00100758,"Medium","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"3",3,32.5,68.25572,1293,7,27,321368.42072,"NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,1291,1292,1293,1294,1295,1296,1650,1651,1652,1653,1654,1655,NA,2010,2011,2012,2013,2014,2015,2016,2370,2371,2372,2373,2374,2375,2376",0,287917.57984,21086.54088,0,0,0,0,0,0,0,0,0,0,0,0,24728.6,72788.80583,0,0,0,74185.8,0,0,149665.21489,0,0,0,0,0,0,0,0,55,24,13,18,54,1,45,8,2,0,0,55,21,0,5,1,20,7,0,27,55,0,0,0,0,0,0,0,0,0,0,0,0,46,45,0,0,0,52,0,0,39,0,0,0,0,0,0,0,0,0.0884761074074074,93.9149592592593,0.748129983333333,34.8038296296296,0.0196021793333333,1e-04,0.00238259643555556,0.000299908602592593,2.218564e-05,0,1.10928225925926e-05,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"4",4,-5.5,57.29166,3055,5,7,73363.06578,"NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3055,3056,3057,NA,NA,NA,3416,3417,3773,3774,NA,NA,NA",0,0,0,51512.78788,21850.2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21850.2779,0,0,0,0,51512.78788,0,0,0,0,0,0,34,20,9,5,34,0,31,2,1,0,0,34,17,0,2,0,10,4,0,0,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,34,0,0,0,0,0,0,0.440440285714286,98.5955428571429,34.77199,86.0805857142857,0.0162413302857143,1e-04,0.0332705128571429,0.00769655142857143,0,0,0,"High","High","High","Low","Low","Low","Low",NA,NA,NA
"5",5,16.5,20.64921,13157,1,1,12364.3,"13157",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,16,3,9,4,14,2,11,5,0,0,1,15,4,0,3,3,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.00847619,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"6",6,107.5,65.69124,1728,9,72,879453.82521,"NA,NA,NA,NA,NA,NA,NA,NA,NA,644,645,646,647,648,649,650,651,652,1004,1005,1006,1007,1008,1009,1010,1011,1012,1364,1365,1366,1367,1368,1369,1370,1371,1372,1724,1725,1726,1727,1728,1729,1730,1731,1732,2084,2085,2086,2087,2088,2089,2090,2091,2092,2444,2445,2446,2447,2448,2449,2450,2451,2452,2804,2805,2806,2807,2808,2809,2810,2811,2812,3164,3165,3166,3167,3168,3169,3170,3171,3172",0,667672.2,211781.62521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234921.7,0,185464.5,0,459067.62521,0,0,0,0,0,0,0,0,0,60,25,13,22,58,2,49,7,4,0,2,58,20,0,7,3,23,6,0,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,54,0,54,0,0,0,0,0,0,0,0,0,0.0418841349861111,59.2457969444444,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"7",7,26.5,19.58417,13527,1,1,12364.3,"13527",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,10,2,6,2,9,1,8,2,0,0,0,10,5,0,0,1,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"8",8,-107.5,24.99018,11593,5,15,180595.5485,"10871,10872,10873,10874,10875,NA,11232,11233,11234,11235,NA,NA,11593,11594,11595,NA,NA,NA,11954,11955,NA,NA,NA,NA,12315",0,0,0,0,0,0,0,12364.3,0,0,98914.4,0,0,69316.8485,0,0,0,0,0,0,0,0,49457.2,131138.3485,0,0,0,0,0,0,0,0,163,59,63,41,157,4,155,8,0,7,50,106,121,0,10,2,16,14,0,0,0,0,0,0,0,83,0,0,154,0,0,132,0,0,0,0,0,0,0,0,122,153,0,0,0,0,0,0,0,0,0.114752086666667,98.2239066666667,4.4907184,100,4.38052961333333,2.747254e-05,0.0250457326666667,0.009433294672,0.00628214666666667,0,7.38706266666667e-05,"Low","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"9",9,140.5,-24.54034,29121,7,49,605850.7,"28038,28039,28040,28041,28042,28043,28044,28398,28399,28400,28401,28402,28403,28404,28758,28759,28760,28761,28762,28763,28764,29118,29119,29120,29121,29122,29123,29124,29478,29479,29480,29481,29482,29483,29484,29838,29839,29840,29841,29842,29843,29844,30198,30199,30200,30201,30202,30203,30204",0,0,0,0,0,383293.3,0,24728.6,0,0,0,197828.8,0,0,0,0,0,0,0,0,0,0,581122.1,0,0,0,0,0,0,0,0,24728.6,62,36,10,16,55,6,57,5,0,3,9,50,50,0,0,0,4,8,0,0,0,0,0,29,0,45,0,0,0,52,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,25,0.0260284338571429,35.3772232653061,0.143394514285714,85.600906122449,0,1e-04,0,0,0,0,0,"Low","Low","High",NA,"Low",NA,NA,NA,NA,NA
"10",10,127.5,-18.09588,26948,9,69,836161.67528,"NA,NA,NA,NA,NA,NA,NA,25511,25512,NA,NA,25866,25867,25868,25869,25870,25871,25872,NA,NA,26226,26227,26228,26229,26230,26231,26232,NA,26585,26586,26587,26588,26589,26590,26591,26592,26944,26945,26946,26947,26948,26949,26950,26951,26952,27304,27305,27306,27307,27308,27309,27310,27311,27312,27664,27665,27666,27667,27668,27669,27670,27671,27672,28024,28025,28026,28027,28028,28029,28030,28031,28032,28384,28385,28386,28387,28388,28389,28390,28391,28392",0,0,0,0,0,0,0,408021.9,0,0,0,428139.77528,0,0,0,6764.62445,0,0,0,0,0,0,679831.52309,0,100420.33312,49145.19462,0,0,0,0,0,0,93,52,20,21,83,6,89,4,0,9,27,57,79,0,0,0,5,9,0,0,0,0,0,0,0,51,0,0,0,84,0,0,0,43,0,0,0,0,0,0,82,0,69,61,0,0,0,0,0,0,0.0152166579565217,25.0259988115942,0.0380306569565217,40.8834733333333,0.00903653695652174,1e-04,1.75740057971014e-06,0,9.29023188405797e-08,0,0,"Low","Low","Medium","Low","Low","Low",NA,"Low",NA,NA
