"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,28.5,-14.96599,25769,3,9,111278.7,"25408,25409,25410,25768,25769,25770,26128,26129,26130",0,0,0,0,0,0,0,0,12364.3,0,0,98914.4,0,0,0,0,0,0,0,0,0,0,0,49457.2,61821.5,0,0,0,0,0,0,0,181,92,36,53,170,7,140,26,15,3,7,171,119,1,18,10,21,12,0,0,0,0,0,0,0,0,147,0,0,181,0,0,0,0,0,0,0,0,0,0,0,171,175,0,0,0,0,0,0,0,0.108230811111111,99.8575444444444,0.437896111111111,100,0.935490444444445,8.17901555555556e-05,0.01655282,0.000541548333333333,0.0146804544444444,0,0.000459935888888889,"Low","Low","High","Low","Low","Low","Low","Medium",NA,"Low"
"2",2,79.5,28.34806,10700,5,25,309107.5,"9978,9979,9980,9981,9982,10338,10339,10340,10341,10342,10698,10699,10700,10701,10702,11058,11059,11060,11061,11062,11418,11419,11420,11421,11422",0,0,0,12364.3,0,0,37092.9,12364.3,0,0,37092.9,0,12364.3,197828.8,0,0,0,0,0,0,86550.1,0,0,0,0,24728.6,0,197828.8,0,0,0,0,157,73,34,50,138,18,119,27,11,4,27,126,88,1,9,13,24,22,0,0,0,99,0,0,116,93,0,0,124,0,131,66,0,0,0,0,0,0,136,0,0,0,0,94,0,123,0,0,0,0,0.664884684,99.615308,35.114254132,100,34.4571998,0.108687005084,0.42998314588,0.232978799256,0.024088969324,0,0.002765771048,"High","High","High","High","Medium","High","High","Medium",NA,"Low"
"3",3,-62.5,57.29166,2998,5,14,163619.91437,"NA,NA,NA,NA,NA,2636,NA,NA,NA,NA,2996,2997,2998,NA,NA,3356,3357,3358,3359,3360,3716,3717,3718,3719,3720",0,152679.68228,10940.23209,0,0,0,0,0,0,0,0,0,0,0,0,7514.62411,24258.17702,0,0,0,0,0,94754.21324,37092.9,0,0,0,0,0,0,0,0,37,13,11,13,36,1,30,5,2,0,1,36,16,0,4,1,8,8,0,20,37,0,0,0,0,0,0,0,0,0,0,0,0,33,36,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0.025892315,30.2095428571429,0,0,0.000190476428571429,1e-04,0,0,0,0,0,"Low",NA,NA,"Low","Low",NA,NA,NA,NA,NA
"4",4,40.5,-1.79614,21101,9,52,626941.00817,"19657,19658,19659,19660,19661,19662,19663,19664,19665,20017,20018,20019,20020,20021,20022,20023,20024,NA,20377,20378,20379,20380,20381,20382,20383,NA,NA,20737,20738,20739,20740,20741,20742,NA,NA,NA,21097,21098,21099,21100,21101,21102,NA,NA,NA,21457,21458,21459,21460,21461,NA,NA,NA,NA,21817,21818,21819,21820,NA,NA,NA,NA,NA,22177,22178,22179,22180,NA,NA,NA,NA,NA,22537,22538,22539,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,74185.8,0,0,0,457402.78909,95352.41908,0,0,22128.71614,0,0,0,0,0,0,160735.9,0,73912.91604,308480.10838,0,0,0,61683.36761,0,0,338,157,90,89,287,28,279,39,19,41,51,245,215,3,36,15,38,30,0,0,0,0,0,0,0,163,0,0,0,325,247,0,0,189,0,0,0,0,0,0,219,0,246,314,0,0,0,259,0,0,0.246834484615385,97.672075,0.619352563461538,100,0.375288776923077,0.000325053553076923,0.0268583086538462,0.00166493011538462,0.0193711353846154,1.33546923076923e-07,2.67093846153846e-07,"Medium","Low","High","Low","Low","Low","Low","Medium","Low","Low"
"5",5,71.5,28.34806,10692,7,49,605850.7,"9609,9610,9611,9612,9613,9614,9615,9969,9970,9971,9972,9973,9974,9975,10329,10330,10331,10332,10333,10334,10335,10689,10690,10691,10692,10693,10694,10695,11049,11050,11051,11052,11053,11054,11055,11409,11410,11411,11412,11413,11414,11415,11769,11770,11771,11772,11773,11774,11775",0,0,0,0,0,0,0,568757.8,0,0,0,0,0,37092.9,0,0,0,0,0,0,0,0,210193.1,0,0,0,0,333836.1,0,0,0,61821.5,133,63,41,29,120,13,110,19,4,1,18,114,82,1,9,8,13,20,0,0,0,0,0,0,0,131,0,0,0,0,0,68,0,0,0,0,0,0,0,0,103,0,0,0,0,111,0,0,0,86,0.264073828571429,57.4687942040816,28.2518379183673,99.8866204081633,25.9615594489796,0.0403263041530612,0.253869994081633,0.128116589469388,0.0129528968559184,0,0.00113422203591837,"Medium","High","High","High","Low","Medium","High","Low",NA,"Low"
"6",6,-71.5,59.19334,2629,7,41,477418.86812,"NA,1547,1548,1549,1550,1551,1552,NA,NA,NA,1909,1910,1911,1912,2266,2267,2268,2269,NA,NA,NA,2626,2627,2628,2629,2630,2631,NA,2986,2987,2988,2989,2990,2991,2992,3346,3347,3348,3349,3350,3351,3352,3706,3707,3708,3709,3710,3711,3712",0,266976.87221,210441.99591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262822.6606,74185.8,0,140410.40752,0,0,0,0,0,0,37,13,10,14,36,1,30,5,2,0,1,36,16,0,4,1,8,8,0,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,0,18,0,0,0,0,0,0,0.00610842321951219,10.9263606829268,0,0,0,1e-04,0,0,0,0,0,"Low",NA,NA,NA,"Low",NA,NA,NA,NA,NA
"7",7,-123.5,48.94875,4737,1,1,7282.7015,"4737",0,0,0,7282.7015,0,0,0,0,0,0,0,0,0,0,0,7282.7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,26,17,21,63,1,55,8,1,1,14,49,27,0,5,2,20,10,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12619,95.0495,0.418667,100,0.334387,1e-04,0.000282407,2.31481e-05,9.25926e-06,0,0,"Medium","Low","High","Low","Low","Low","Low","Low",NA,NA
"8",8,117.5,-0.79584,20818,5,16,167286.08118,"20096,20097,20098,20099,NA,20456,20457,20458,NA,NA,20816,20817,20818,NA,NA,21176,21177,NA,NA,21180,21536,21537,NA,NA,21540",0,0,0,0,0,0,0,0,0,0,0,0,167286.08118,0,0,30923.30753,0,136362.77365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,93,59,71,152,46,212,8,4,21,75,128,155,1,44,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,129,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19029675,98.188325,4.213245,100,0.2799153125,0.024276916875,0.025378056875,0,0.00102343768125,0.00452516875,0.00051996529,"Medium","Low","High","Low","Low","Low",NA,"Low","Medium","Low"
"9",9,79.5,26.09861,11420,9,81,1001508.3,"9976,9977,9978,9979,9980,9981,9982,9983,9984,10336,10337,10338,10339,10340,10341,10342,10343,10344,10696,10697,10698,10699,10700,10701,10702,10703,10704,11056,11057,11058,11059,11060,11061,11062,11063,11064,11416,11417,11418,11419,11420,11421,11422,11423,11424,11776,11777,11778,11779,11780,11781,11782,11783,11784,12136,12137,12138,12139,12140,12141,12142,12143,12144,12496,12497,12498,12499,12500,12501,12502,12503,12504,12856,12857,12858,12859,12860,12861,12862,12863,12864",0,0,0,86550.1,0,0,86550.1,12364.3,0,0,61821.5,0,321471.8,432750.5,0,0,0,0,0,0,111278.7,0,0,74185.8,0,74185.8,0,741858,0,0,0,0,197,96,47,54,167,26,155,30,12,8,38,151,114,1,15,15,25,27,0,0,0,99,0,0,121,118,0,0,147,0,162,94,0,0,0,0,0,0,151,0,0,86,0,110,0,161,0,0,0,0,0.678041351851852,98.8745074074074,27.8141879968593,97.8257883950617,27.7168443945679,0.126274449146914,0.395781498313333,0.188197555276543,0.0220988077024691,0,0.0448905582345679,"High","High","High","High","Medium","High","High","Medium",NA,"High"
"10",10,110.5,41.82327,6771,1,1,12364.3,"6771",0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364.3,0,0,0,0,0,0,45,10,8,27,40,3,38,5,2,0,2,43,19,0,4,5,11,6,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0.135953,100,11.3507,100,0.204981,1e-04,0.0281823,0.0174062,0.00071875,0,0.00294271,"Medium","Medium","High","Low","Low","Low","Low","Low",NA,"Low"
