"","id","x","y","HBWID","focal","ncell","area","neighbours","nothing","biome_area_1","biome_area_2","biome_area_3","biome_area_4","biome_area_5","biome_area_6","biome_area_7","biome_area_8","biome_area_9","biome_area_10","biome_area_11","biome_area_12","biome_area_13","biome_area_14","LC_0","LC_1","LC_2","LC_3","LC_4","LC_5","LC_6","LC_7","LC_8","LC_9","LC_10","LC_11","LC_12","LC_13","LC_14","LC_15","LC_16","srTotal","srCarnivore","srOmnivore","srHerbivore","srNonthreatened","srThreatened","lt10kg","lt100kg","gt100kg","rs1","rs2","rs3","nocturnal","crepuscular","diurnal","crep_diurn","noct_crep_diurn","noct_crep","nothing","biome_1","biome_2","biome_3","biome_4","biome_5","biome_6","biome_7","biome_8","biome_9","biome_10","biome_11","biome_12","biome_13","biome_14","LC_sp_0","LC_sp_1","LC_sp_2","LC_sp_3","LC_sp_4","LC_sp_5","LC_sp_6","LC_sp_7","LC_sp_8","LC_sp_9","LC_sp_10","LC_sp_11","LC_sp_12","LC_sp_13","LC_sp_14","LC_sp_15","LC_sp_16","h_mean","h_pc0","fer_mean","fer_pc","irr_area_p","rice_ha","cereal_ha","wheat_ha","maize_ha","oil_p_ha","soy_ha","h_mean_cut","fer_mean_cut","fer_pc_cut","irr_area_p_cut","rice_ha_cut","cereal_ha_cut","wheat_ha_cut","maize_ha_cut","oil_p_ha_cut","soy_ha_cut"
"1",1,56.5,61.20787,2397,9,74,861986.55176,"NA,954,955,956,NA,NA,NA,NA,NA,1313,1314,NA,1316,1317,1318,1319,1320,1321,1673,1674,1675,1676,1677,1678,1679,1680,1681,2033,2034,2035,2036,2037,2038,2039,2040,2041,2393,2394,2395,2396,2397,2398,2399,2400,2401,2753,2754,2755,2756,2757,2758,2759,2760,2761,3113,3114,3115,3116,3117,3118,3119,3120,3121,3473,3474,3475,3476,3477,3478,3479,3480,3481,3833,3834,3835,3836,3837,3838,3839,3840,3841",0,531664.9,197828.8,0,49457.2,83035.65176,0,0,0,0,0,0,0,0,0,13334.12479,136007.3,0,0,0,408021.9,0,73953.3898,98914.4,0,8112.43717,0,123643,0,0,0,0,83,33,22,28,80,3,72,8,3,0,1,82,34,1,9,3,26,9,0,28,74,0,71,66,0,0,0,0,0,0,0,0,0,7,47,0,0,0,74,0,38,39,0,6,0,71,0,0,0,0,0.122454653148649,78.8913445945946,0.961924390621622,54.4409118918919,0.257986441891892,1e-04,0.0440744926351351,0.0190319281351351,0.000576919745675676,0,0.000344157159864865,"Low","Low","Medium","Low","Low","Low","Low","Low",NA,"Low"
"2",2,99.5,39.19213,7480,3,9,111278.7,"7119,7120,7121,7479,7480,7481,7839,7840,7841",0,0,0,0,0,0,61821.5,49457.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61821.5,0,0,0,0,0,49457.2,79,20,16,43,68,9,60,12,7,1,8,70,32,0,7,8,21,11,0,0,0,0,0,0,73,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,67,0.025693237,36.2577181111111,2.56216111111111,84.5454555555555,2.02760428888889,7.71605222222222e-05,0.0127077083444444,0.00755303967777778,0.00426581811111111,0,0.000538619188888889,"Low","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"3",3,141.5,-17.04687,26602,1,1,9793.39497,"26602",0,0,0,0,0,0,0,0,0,0,0,9793.39497,0,0,0,0,0,0,0,0,0,0,0,0,9793.39497,0,0,0,0,0,0,0,24,14,2,8,24,0,21,3,0,0,1,23,19,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0.0424351,97.0149,0.129,100,0,1e-04,0,0,0,0,0,"Low","Low","High",NA,"Low",NA,NA,NA,NA,NA
"4",4,47.5,37.91321,7788,7,42,505913.08979,"6705,6706,6707,6708,6709,NA,NA,7065,7066,7067,7068,7069,7070,NA,7425,7426,7427,7428,7429,NA,NA,7785,7786,7787,7788,7789,NA,NA,8145,8146,8147,8148,8149,8150,8151,8505,8506,8507,8508,8509,8510,8511,8865,8866,8867,8868,8869,8870,8871",0,0,0,0,130984.23873,257227.28359,0,111278.7,0,0,0,0,0,0,0,13810.85871,0,0,0,0,0,0,61821.5,0,0,331413.08359,0,86503.34749,0,0,0,12364.3,149,67,40,42,130,10,131,16,2,14,30,105,82,0,8,5,33,20,0,0,0,0,137,110,0,123,0,0,0,0,0,0,0,72,0,0,0,0,0,0,70,0,0,139,0,107,0,0,0,32,0.350646404761905,99.1907285714286,10.4004862857143,100,9.67010619047619,0.00417894448142857,0.0986127169047619,0.0727210119047619,0.0041222305,0,0.000665341547619048,"Medium","Medium","High","Medium","Low","Medium","Medium","Low",NA,"Low"
"5",5,2.5,7.22362,17823,7,36,420535.44099,"16740,16741,16742,16743,16744,16745,16746,17100,17101,17102,17103,17104,17105,17106,17460,17461,17462,17463,17464,17465,17466,17820,17821,17822,17823,17824,17825,17826,18180,18181,18182,18183,NA,18185,18186,18540,NA,NA,NA,NA,NA,18546,NA,NA,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,7154.38969,337722.64384,0,75658.40746,37452.23749,0,24643.11246,0,0,0,0,0,86550.1,123643,0,0,0,0,148246.99104,0,0,255,115,77,62,222,15,212,32,11,11,44,200,177,0,27,15,21,15,0,0,0,0,0,0,0,0,0,0,0,238,212,0,93,192,0,143,0,0,0,0,0,218,180,0,0,0,0,244,0,0,0.425235722222222,99.9030416666667,1.12957142857143,100,0.137978794444444,0.00771694058333333,0.0738562333333333,0,0.0452379961111111,0.0197029446222222,0.00277559701777778,"High","Low","High","Low","Low","Medium",NA,"Low","Medium","Low"
"6",6,16.5,44.56747,5957,9,58,683034.77834,"4513,4514,4515,4516,4517,4518,4519,4520,4521,4873,4874,4875,4876,4877,4878,4879,4880,4881,5233,5234,5235,5236,5237,5238,5239,5240,5241,5593,5594,5595,5596,5597,5598,5599,5600,5601,5953,NA,NA,5956,5957,5958,5959,5960,5961,6313,6314,NA,NA,NA,6318,6319,6320,6321,6673,6674,6675,NA,NA,NA,NA,6680,6681,NA,NA,NA,7036,7037,NA,NA,NA,7041,NA,NA,NA,NA,7397,NA,NA,NA,NA",0,0,0,125173.98368,471944.68703,0,0,0,0,85916.10763,0,0,0,0,0,32436.7107,0,0,0,0,118132.25725,0,0,0,0,0,0,361532.32517,0,170933.48522,0,0,118,62,25,31,107,6,103,12,3,6,19,93,60,1,6,4,30,16,0,0,0,95,110,0,0,0,0,96,0,0,0,0,0,92,0,0,0,0,104,0,0,0,0,0,0,116,0,112,0,0,0.510105448275862,99.9257120689655,23.9666137931034,100,2.64858116327586,7.66047844827586e-05,0.164762387931034,0.0687210236206897,0.0457348006896552,0,0.003334407,"High","Medium","High","Low","Low","Medium","Medium","Low",NA,"Low"
"7",7,107.5,12.29894,16128,7,29,343891.94656,"15045,15046,15047,15048,15049,NA,NA,15405,15406,15407,15408,15409,NA,NA,15765,15766,15767,15768,15769,NA,NA,16125,16126,16127,16128,16129,NA,NA,16485,16486,16487,16488,16489,NA,NA,16845,16846,16847,NA,NA,NA,NA,NA,17206,NA,NA,NA,NA,NA",0,0,0,0,0,0,0,0,0,0,0,0,21541.89488,254550.21944,67799.83224,16861.81412,0,132872.94995,0,0,0,0,0,74185.8,0,0,10696.56845,35089.01404,0,74185.8,0,0,201,93,56,52,150,39,175,18,8,14,40,147,135,1,28,3,20,14,0,0,0,0,0,0,0,0,0,0,0,0,179,198,86,146,0,188,0,0,0,0,0,155,0,0,69,102,0,155,0,0,0.367844827586207,99.7497068965517,21.9739823103448,100,5.79574320689655,0.174288572413793,0.182034389655172,0,0.00742318496551724,0.000476458965517241,0.00195431894965517,"Medium","Medium","High","Medium","High","High",NA,"Low","Low","Low"
"8",8,-53.5,-31.33638,31087,11,80,943180.16868,"29282,29283,29284,29285,29286,29287,29288,29289,29290,29291,29292,29642,29643,29644,29645,29646,29647,29648,29649,29650,29651,NA,30002,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30362,30363,30364,30365,30366,30367,30368,30369,30370,30371,NA,30722,30723,30724,30725,30726,30727,30728,30729,30730,NA,NA,31082,31083,31084,31085,31086,31087,31088,NA,NA,NA,NA,31442,31443,31444,31445,31446,31447,31448,NA,NA,NA,NA,31802,31803,31804,31805,31806,31807,NA,NA,NA,NA,NA,32162,32163,32164,32165,32166,NA,NA,NA,NA,NA,NA,32522,32523,NA,NA,NA,NA,NA,NA,NA,NA,NA,32882,32883,NA,NA,NA,NA,NA,NA,NA,NA,NA",0,0,0,0,0,60777.48942,0,0,88980.74752,0,0,470897.1008,322524.83094,0,0,74362.64497,0,157661.33634,0,0,0,0,0,85824.08376,37092.9,370582.70302,12364.3,168199.30059,0,37092.9,0,0,238,78,86,73,195,20,217,17,1,25,42,168,139,4,20,17,34,21,0,0,0,0,0,77,0,0,103,0,0,177,202,0,0,147,0,193,0,0,0,0,0,180,128,152,89,169,0,142,0,0,0.26699924625,99.9630925,3.9752226,100,1.50692516375,0.0134226620695,0.06821097475,0.0141546741845,0.03534784409875,8.1644896e-05,0.04864280246725,"Medium","Low","High","Low","Low","Medium","Low","Low","Low","Medium"
"9",9,-79.5,39.19213,7301,3,9,111278.7,"6940,6941,6942,7300,7301,7302,7660,7661,7662",0,0,0,0,111278.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74185.8,0,0,0,0,0,0,0,0,0,37092.9,0,0,69,31,20,18,68,1,65,4,0,0,3,66,34,0,5,0,20,10,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,65,0,0,0.243860555555556,100,1.81257871111111,91.7171666666667,0.118133722222222,1e-04,0.0157088225555556,0.00166801635555556,0.0103184402222222,0,0.00335871890222222,"Medium","Low","High","Low","Low","Low","Low","Low",NA,"Low"
"10",10,-74.5,4.20816,18826,9,70,854604.47768,"NA,17383,17384,17385,17386,17387,17388,17389,17390,NA,17743,17744,17745,17746,17747,17748,17749,17750,NA,NA,18104,18105,18106,18107,18108,18109,18110,NA,NA,18464,18465,18466,18467,18468,18469,18470,NA,NA,18824,18825,18826,18827,18828,18829,18830,NA,NA,19184,19185,19186,19187,19188,19189,19190,NA,19543,19544,19545,19546,19547,19548,19549,19550,19902,19903,19904,19905,19906,19907,19908,19909,19910,20262,20263,20264,20265,20266,20267,20268,20269,20270",0,0,0,0,0,0,0,0,0,0,0,61821.5,111278.7,681504.27768,0,0,0,623386.27191,0,0,0,0,0,0,111278.7,61821.5,0,0,0,58118.00577,0,0,441,131,178,130,345,44,418,17,4,70,95,274,309,1,55,4,47,23,0,0,0,0,0,0,0,0,0,0,0,257,440,291,0,0,0,440,0,0,0,0,0,0,305,197,0,0,0,279,0,0,0.151349141428571,89.7176942857143,2.61379166671429,87.02381,0.990135357142857,0.004906050682,0.0111453335405714,0.000238095216,0.00517658618771429,0.00136507898285714,0.000265872861142857,"Low","Low","High","Low","Low","Low","Low","Low","Low","Low"
"11",11,-55.5,-21.28275,27845,11,121,1496080.3,"26040,26041,26042,26043,26044,26045,26046,26047,26048,26049,26050,26400,26401,26402,26403,26404,26405,26406,26407,26408,26409,26410,26760,26761,26762,26763,26764,26765,26766,26767,26768,26769,26770,27120,27121,27122,27123,27124,27125,27126,27127,27128,27129,27130,27480,27481,27482,27483,27484,27485,27486,27487,27488,27489,27490,27840,27841,27842,27843,27844,27845,27846,27847,27848,27849,27850,28200,28201,28202,28203,28204,28205,28206,28207,28208,28209,28210,28560,28561,28562,28563,28564,28565,28566,28567,28568,28569,28570,28920,28921,28922,28923,28924,28925,28926,28927,28928,28929,28930,29280,29281,29282,29283,29284,29285,29286,29287,29288,29289,29290,29640,29641,29642,29643,29644,29645,29646,29647,29648,29649,29650",0,0,0,0,0,0,0,0,148371.6,0,0,222557.4,692400.8,432750.5,0,0,0,86550.1,0,160735.9,0,0,0,296743.2,680036.5,86550.1,24728.6,74185.8,0,86550.1,0,0,288,94,111,79,248,15,269,16,1,13,42,231,185,2,27,13,36,23,0,0,0,0,0,0,0,0,175,0,0,246,213,197,0,0,0,166,0,155,0,0,0,249,247,183,149,166,0,194,0,0,0.199283773553719,97.4559355371901,3.09702517973554,92.2118917355372,0.216831244115702,0.00199032424578512,0.0454509976447934,0.0073269291061157,0.032553548966281,7.79757097520661e-05,0.0479113370371901,"Medium","Low","High","Low","Low","Low","Low","Low","Low","Medium"
"12",12,140.5,-34.91962,32361,9,53,642724.71326,"30917,30918,30919,30920,30921,30922,30923,30924,30925,31277,31278,31279,31280,31281,31282,31283,31284,31285,31637,31638,31639,31640,31641,31642,31643,31644,31645,31997,NA,31999,32000,32001,32002,32003,32004,32005,NA,NA,32359,32360,32361,32362,32363,32364,32365,NA,NA,NA,NA,32721,32722,32723,32724,32725,NA,NA,NA,NA,33081,33082,33083,33084,33085,NA,NA,NA,NA,NA,NA,NA,33444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA",0,0,0,0,259307.38387,238815.29535,0,58051.93404,0,86550.1,0,0,0,0,0,8594.73404,0,0,0,0,0,0,420043.28387,0,0,24728.6,0,189358.09535,0,0,0,0,90,42,25,23,78,11,81,9,0,11,31,48,80,0,1,0,3,6,0,0,0,0,56,48,0,52,0,71,0,0,0,0,0,41,0,0,0,0,0,0,58,0,0,33,0,77,0,0,0,0,0.25648419509434,80.4077562264151,3.02262781698113,98.9517811320755,0.905226478490566,0.000849071821886792,0.065037874945283,0.0358733133,6.31550622641509e-05,0,4.23105698113208e-05,"Medium","Low","High","Low","Low","Medium","Medium","Low",NA,"Low"
"13",13,-99.5,21.72177,12681,5,22,270678.48283,"11959,11960,11961,11962,NA,12319,12320,12321,12322,NA,12679,12680,12681,12682,NA,13039,13040,13041,13042,13043,13399,13400,13401,13402,13403",0,0,0,0,0,0,0,98914.4,0,0,86550.1,0,12364.3,72849.68283,0,0,0,0,0,0,0,0,74185.8,123643,0,0,0,37092.9,0,35756.78283,0,0,236,92,83,61,208,23,226,10,0,30,61,145,172,0,15,4,27,18,0,0,0,0,0,0,0,156,0,0,221,0,172,97,0,0,0,0,0,0,0,0,128,213,0,0,0,188,0,145,0,0,0.359299772727273,99.5823727272727,13.2568581818182,100,5.79124058181818,0.000119172477272727,0.125855827727273,0.00545524965272727,0.0906518854545455,0,0.00123420510272727,"Medium","Medium","High","Medium","Low","Medium","Low","Medium",NA,"Low"
