"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.0153344182007276,0.00385978046964417,0.0194989546272966,0.0604539689556223,0.381047114268431,0.078122249862783,0.0510570547699253,0.132161183209393,0.162085069032573,0.00104441279768569,0.0904664206194081,0.115512987288294
"RMSE",1.05039776449374,1.02697514166522,0.834194766579613,0.606003038038775,0.493790171954424,0.889357212339643,0.762678755797526,0.850311785991951,0.677164129090839,0.766786647665901,0.795765941361763,0.174708228326901
