"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.693678113660587,0.132430785397615,0.0547080239770445,0.248448988784406,0.312686483741839,0.040234092610695,0.317558181592766,0.700430303337348,0.0125655515541713,0.409342204820489,0.292208272947696,0.251251693195712
"RMSE",0.887170381717262,0.590047784142063,0.89192920582445,0.876763435602173,0.540332281788659,0.673116014945319,0.631782853787269,0.71235741507842,0.680174184194366,0.599613162232512,0.708328671931249,0.131657847731045
