"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.204753902937884,0.00876159368136941,0.274242345600405,0.136559233024004,0.199752690754679,0.207996805048814,0.0758515309299243,0.0207996384972854,0.00202300983293322,0.448290200884454,0.157903095119175,0.14017545549639
"RMSE",47.3436563394299,47.8011479935856,47.2861990884187,46.057653025712,46.912249364851,46.8733453668936,47.1036104968861,47.1413783623938,47.6817588238386,47.8004393795693,47.2001438241579,0.525912208839106
