"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",131.038794588816,136.203441660176,137.556921182176,138.13125647095,138.337921647464,137.170620998307,136.237832922615,134.164278706873,131.386826689648,131.58775791243,129.001647845059,129.327064661959,130.739181624648,131.666000295307,131.576924512537,134.464438633221,133.901823711438,133.794037067864,134.330900003632,134.2961664175
"RSquare",0.732523708561359,0.718346553246159,0.714508516592125,0.712864120603427,0.712270097123026,0.715609243294,0.718249672411801,0.724031763637044,0.731591183402865,0.7310513240943,0.737917467202093,0.737063217383774,0.733323902865052,0.730840809896632,0.731080458801701,0.7232021731558,0.724755106419346,0.72505162381996,0.723571558489553,0.72366755532784
"RSA",665.924205813859,682.692886752003,681.013832265851,683.044612711121,689.365150729598,704.588460184843,700.943712844073,712.70462219554,722.95447470073,730.212568488679,730.753839719578,749.026240791368,730.379248904785,726.603901459552,728.249868249102,720.806023775051,719.965580431732,723.323960103875,717.225153423364,716.331928793937
