"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.792798050226668,0.772776718982963,0.648735862654193,0.458186539514384,0.374666016022578,0.705368014499015,0.589092673586545,0.634811197902992,0.566529840516543,0.620015529333712,0.616298044323959,0.129778592338091
"RMSE",50.3590463064908,51.4313883411522,49.4949016336798,50.8236034010387,50.9099664944001,50.4395559465839,49.8854705919216,50.9738193538758,49.3443318571439,51.0672077408473,50.4729291667134,0.701279499998044
