"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",150.650449118261,137.596689373167,142.207656862807,141.159893351268,142.434545077842,147.243116845358,150.82141696487,153.684876529668,154.367835066052,154.412699067813,156.106289875374,158.932632656743,159.389459726698,162.36948247219,164.355897119498,166.20449771433,167.686998508766,168.170568270249,169.767830310774,173.149506945725
"RSquare",0.653605959830682,0.695996451500021,0.681650750519186,0.684968884341207,0.680927633566093,0.665209940016904,0.653013230855822,0.642933783275774,0.640486822716274,0.640325494531651,0.63418220592099,0.623695443253445,0.621972449618526,0.610537608415309,0.602723921238,0.595311572002313,0.58926737087698,0.587276382051805,0.580631174963926,0.566206961840611
"RSA",622.647686627577,646.247880444402,629.942245392799,621.200385202824,652.133190244328,657.42830992144,673.700400547094,690.04131298538,684.558297229241,680.024937281918,681.677116401947,687.338449868742,684.658403592374,699.022684866522,696.208529423242,696.227605953391,696.230444410583,695.330375192325,692.500901343206,692.341132049403
