"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",118.032155565426,126.247224833666,129.642801791771,138.524377913505,138.207441888773,136.029568447311,138.642455333026,139.418697732465,140.76203183443,143.57971006732,147.114285777482,150.198637633569,152.270695458247,155.589625621856,157.125039666857,156.630586070081,158.915560347851,161.186834736309,161.693801466888,162.085959564403
"RSquare",0.807404137195532,0.790914196443037,0.783692613732491,0.763602137917192,0.764350181867286,0.76942685426185,0.763322840560739,0.761478503095592,0.758252744638906,0.751344211801859,0.74239811274911,0.734328963365883,0.728766677987669,0.719613581189649,0.715275268432565,0.716679625300995,0.710131298736793,0.703472248780605,0.701965134679374,0.700794072114055
"RSA",655.146339639412,648.723716359714,637.021984306154,639.935058766918,625.157734186838,616.661983566214,624.603366595702,628.902828773631,636.019497985564,642.026525449949,641.336187101011,648.369397366853,647.733226771669,645.130423968708,631.951478185937,623.462267903623,624.911671597548,627.171272977395,634.876270097298,631.837480845706
