"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",160.914094346584,157.476015882896,154.746653469232,166.354910523692,171.804248038925,175.249456554795,181.90341465426,189.079434770011,194.638839561317,202.161190061254,205.90405007004,208.140177102163,210.336110048926,211.102334368113,211.868839156381,214.032694308338,215.522255637358,216.58018469383,216.667025484974,217.600485301614
"RSquare",0.553667530304148,0.56875199708049,0.580363142074783,0.528710627741435,0.502315839986431,0.484870799404523,0.449428227201184,0.408466968016391,0.374649949213537,0.325794420023183,0.300081654261067,0.284254290451734,0.268363153818046,0.262735642225832,0.257062761946663,0.240811483282136,0.229418260864353,0.221222777982148,0.220546187945747,0.213236235164184
"RSA",783.388698513704,698.133329535743,628.064281801161,620.842302482849,599.309085013048,595.59282223906,587.560137308862,583.57417544723,597.988754339116,620.631751899083,628.296052270121,637.06152898826,644.876585441586,647.951901308547,651.485646623078,653.891591703228,657.478692951467,663.561146794201,669.151905156914,663.106613638218
