"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",133.383885632287,134.130287971182,137.287015571133,140.044942059507,142.019173404412,142.950652041684,141.629698559735,142.412581396483,143.03498947514,142.569759529421,142.572711684374,141.708570842593,141.225970743448,142.023210443886,141.279742039522,140.325850468723,141.653347401501,142.290041323069,142.510332784327,142.831176220493
"RSquare",0.774431966181572,0.772742022055902,0.765453675338955,0.758895034590284,0.754087767642175,0.75178644621211,0.755043671216864,0.753118423778693,0.751577020971834,0.75273007480674,0.752722774907646,0.754850392356643,0.756030634390888,0.754077839867889,0.755899413624586,0.758216798302021,0.754985735031926,0.753420767359585,0.752876975621368,0.752082824308469
"RSA",705.193045880411,712.556981553441,711.71845395344,731.659360157739,733.245576121532,734.156375527402,736.400368361615,743.176104695008,746.071285212183,744.63814851482,746.19349636657,739.970116539893,733.520950497639,738.433920222308,738.874537298459,738.135056781732,740.459858221798,745.451831053599,746.532811230742,748.454536734458
