"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",167.917793319949,157.867668124819,144.117912548877,144.332397264055,144.57218406927,144.932972263484,144.950233423411,150.397610927332,152.858397560157,156.030657935222,158.342799418117,162.600429319455,167.93182181573,170.419669450058,172.773906647326,173.211244798709,173.908580281717,174.29128776272,175.058191752103,176.214468608463
"RSquare",0.718177283983444,0.745124050387372,0.777866311976938,0.777389357854871,0.776854926416037,0.776048391267653,0.776009731285827,0.763469684722152,0.757576972156222,0.749763404383882,0.743910173520847,0.732771374675064,0.718137745722372,0.711037486699104,0.704153913836628,0.702857232658458,0.700777909202509,0.699630569799725,0.697318169043291,0.693798016951131
"RSA",622.064989656601,666.512030478978,678.490343832094,669.563344929239,636.323016922796,634.083766518708,633.215745636569,626.318701007778,626.939917288051,626.5033895195,629.09480306915,633.664271188054,641.005366173608,641.693143344043,637.698928054348,636.56523518873,633.971723644996,634.71332933353,634.190137097206,634.92677164077
