"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.166272401198117,0.574526485173263,0.183408247490603,0.603223624396671,0.846096102336347,0.000185499451414615,0.646056214060931,0.639669065812608,0.153136517289238,0.267133857481614,0.407970801469081,0.284428834363015
"RMSE",0.977038923511571,0.56464139707094,0.801244778216415,0.613703724076897,0.653513806890082,1.17718480357863,0.555557219717367,0.795326430809657,0.749710579378265,0.688633890209723,0.757655555345955,0.194920472819028
