"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.0623621366970107,0.353768820714361,0.209758944381514,0.0242875834458181,0.163954243018751,0.00705881112349396,0.0188965232834621,0.0466352644488995,0.12086911880114,0.00997044396877561,0.101756188988323,0.112673765466652
"RMSE",0.729971156571738,0.791756892944972,0.726709629982839,0.730597713714298,0.974870985934127,0.722878690811627,0.761463364775766,0.73017938330512,0.844264380083642,0.682235930393695,0.769492812851783,0.0847011209323576
