"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.15088280579828,0.033958191200943,0.198223971091731,0.000407963668981664,0.0761644758299235,0.592013705003764,0.0355515316635587,0.0644634543488548,0.145473632732901,0.399146475234718,0.169628620657366,0.187869395732921
"RMSE",0.642605824349884,0.756485919420095,0.613201017838071,0.858392552830434,0.760759590971717,0.650177764355621,1.22653263001643,0.866277552273156,0.623547513444373,0.653107974927609,0.765108834042739,0.187325644718044
