"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",171.439763586071,143.38310063496,138.455711997152,152.845787783315,167.004436956592,176.718104464565,184.863124398739,190.672564272288,196.675519877407,201.342594024943,202.370699967025,205.331555193909,211.034182658012,216.36323169779,219.402275794228,221.633023285196,225.515483742747,227.283408450542,228.582811655678,228.43113931053
"RSquare",0.584370242233637,0.686051729379145,0.701146244196189,0.654892797525471,0.602401941267396,0.561842573344905,0.524660889229365,0.496228463117219,0.465061160582464,0.439503407561429,0.4337111847156,0.416693501464695,0.382462960733272,0.348661458724819,0.328563141721498,0.313416770295647,0.286236225064109,0.273505213173555,0.264003517652654,0.265118974643913
"RSA",645.199097941073,639.663661667385,671.963127614156,650.291924872697,658.732071164052,633.590550421274,655.72100101406,651.820068566644,656.411238405692,652.942157463172,663.014966197583,674.750593794007,682.243896302875,689.24396796242,694.841368734561,693.652085988793,699.237287432616,695.359672735767,693.495551479626,694.867901799802
