"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.28017135278601,0.419620148981555,0.233516653331726,0.19740437268723,0.718567626369851,0.590597382814496,0.429847138659575,0.116506967120531,0.0810212691516568,0.206935548920015,0.327418846082265,0.20787776005022
"RMSE",1.06458166360737,0.667471548673022,0.543889545708517,0.600699561825249,0.680199097058108,0.568947329460825,0.610812724999453,0.785375740634649,0.574956132299359,0.602217385006723,0.669915072927328,0.155336761816142
