"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.284591670854966,0.651927585997271,0.0888607875844878,0.0359256742620118,0.000895955651131046,0.303095528893484,0.133944239203111,0.425282612090284,8.31481259128909e-05,0.0746398461848616,0.199924704884752,0.21388864943104
"RMSE",0.708269805982457,1.02809593036075,0.731082301765134,0.65712659578911,0.752127626674391,0.664232394706806,0.650028356490472,1.17977800695562,0.670364211691443,0.626637563833253,0.766774279424944,0.185254348489426
