"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.340003742608994,0.0229082870740877,0.00258038988075417,0.274090349266861,0.0416228046713164,0.410710728797646,0.456126825469272,0.418068351714213,0.173920718617785,0.0407966263135005,0.218082882441443,0.182823365196903
"RMSE",0.732040323551059,0.950120422503318,0.652949490761895,0.730370142939055,0.767009933579558,0.787774977371322,0.565291540042029,0.739768340206998,1.00816483573279,1.0218160350159,0.795530604170392,0.151259796762652
