"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.648719581308907,0.782942481622394,0.636421646792497,0.724478061634134,0.522370949579775,0.429842166518785,0.664278250982598,0.510579016818134,0.578587392908335,0.551557722702096,0.604977727086766,0.10662916695928
"RMSE",43.9845429500061,43.9874955584502,44.4561190277311,43.3520372610722,44.1229259451653,47.1508670095971,43.8202680772624,44.753270078046,45.009941202777,46.0611418605312,44.6698608970639,1.15240036555547
