"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.0570822805319723,0.608083179441519,0.255010064364644,0.245475562836068,0.259145328111509,0.148826676525927,0.0395564242483867,0.567392021557834,0.481197159108368,0.674285347572335,0.333605404429856,0.231996599481446
"RMSE",1.04552455579056,0.582166465371001,0.769504450717261,0.861969783720332,0.862830510389042,0.663838891585896,0.642026602127411,0.390507706231376,0.593018371593358,0.49356959393117,0.690495693145741,0.19563574388308
