"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",179.983036089838,177.582054655963,175.119789073771,177.931304740564,179.156392353318,179.964615157382,179.396581016979,183.202238232378,185.286115712903,185.325019846801,184.968836940572,185.27760253339,185.250047315152,185.176402841563,184.388863507765,184.930792557809,184.619488785921,184.831405428274,184.693188477014,184.992023142368
"RSquare",0.68614062916654,0.693586588641457,0.701039172877646,0.692514568617308,0.688724433853754,0.686198439664468,0.687975886628202,0.675872471955726,0.669047183052341,0.66891840367667,0.670095562065452,0.669075356460507,0.669166530906005,0.669410081780886,0.672003382385859,0.670221048300827,0.671246066328679,0.670548643314126,0.671003686389446,0.670019060888222
"RSA",651.520601864775,650.056452929488,648.148618916953,634.010297209262,631.86861257285,629.430949348177,625.378430158098,624.104546338146,630.771089628388,631.98013219323,620.781170423555,629.736729169134,628.490235491847,627.355108629288,621.447226723195,624.495146481954,623.578633900662,624.2459513043,622.979962093642,626.484115425202
