"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.405548393927737,0.306207281646063,0.581316566431173,0.392181911833919,0.0615157821357363,0.0097883610390932,0.0325257993820985,0.311432808450501,0.266174199010691,0.197869985269454,0.256456108912647,0.183847824783691
"RMSE",0.504255110283333,0.670231991645407,0.669295294429023,0.63626988886851,0.73270331591863,1.12107137646353,0.71941714187775,0.652765806831525,0.657685048599247,0.588585616878168,0.695228059179512,0.163013705360789
