"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",152.037254267793,145.616598435314,145.955567996847,152.600023912522,154.032329249906,159.454236320404,163.122668916177,164.755853629981,164.63970415223,166.617047778194,169.022325697651,171.278221520718,171.288662815921,174.652103971661,176.834860013298,178.555668917737,179.004902527715,180.177450860105,180.199520169009,180.804454781847
"RSquare",0.772237361954316,0.78640163188498,0.785676369918927,0.770951969458436,0.767647695132139,0.754701988214096,0.745536305407375,0.741346321287216,0.74164657178078,0.736487195540571,0.730072139552892,0.723913644783306,0.723884816286934,0.714439897805165,0.708138293289332,0.7030724493113,0.701735550304826,0.698217671363495,0.69815106273941,0.696319539866854
"RSA",624.369544695279,646.309526771073,653.128941620932,635.053974615536,644.439979498564,638.35119554449,631.095941039479,630.066551675026,636.257479150688,639.82246400947,642.102544241408,640.110463761323,641.002172137903,640.736772940863,639.698342487281,643.376835914569,646.559783316454,643.207407149624,643.796980101113,644.531127582916
