"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",117.230271498001,105.902091840983,99.1861323949732,106.456378525623,110.053085325784,113.055255099659,115.52426225209,117.175181142628,119.535675591638,120.332833070203,120.285569711133,118.53035662101,117.355437003242,117.12382157838,120.089712963583,121.624999532934,120.369963857595,120.78854162014,122.87587875766,121.461657005962
"RSquare",0.791158664881987,0.813525778880366,0.825638032660595,0.812489307243935,0.805622345424873,0.799698318497404,0.794691298163475,0.791273684630366,0.786288100820284,0.784577672085669,0.784679463857029,0.788425823614494,0.790897103911826,0.791380858032159,0.785100770942072,0.781775994826921,0.78449766922717,0.783593733876407,0.779029131930879,0.782132156470525
"RSA",673.943839042133,688.178306080451,671.626193855928,695.905345456237,709.248903578293,705.679708882482,726.572670762438,733.649105473018,737.024447258798,736.804567829892,743.072091054794,740.654359363252,744.427689007955,743.666707695107,745.491509357348,745.123026432043,747.262273919701,746.675571612022,747.801059774326,743.415931834634
