"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.893535115537075,0.629078882266436,0.250206449627322,0.304820082776448,0.641699933967511,0.802001646217853,0.645366686577866,0.852780234222477,0.578594005931009,0.553276370462382,0.615135940758638,0.212222377238452
"RMSE",47.8499973246544,47.0541244934839,47.1257026385739,47.56859968258,48.4647587505149,48.4991913637918,50.2724244591653,48.5525447594873,47.9418874917799,47.7739189042016,48.1103149868233,0.927055703500162
