"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.0800938477867743,0.00588938311705243,0.0500040163772144,0.294356254132591,0.00489497267883834,0.013780353917491,0.434184267002335,0.0871050634359128,0.26177496104415,0.0279924208980604,0.126007554039042,0.149979077465322
"RMSE",0.767509123782425,0.644718020455378,0.654469016877304,0.771704242660274,0.703556088366345,0.695074992901506,0.54291904921199,0.677332140267755,0.690863326848633,0.643899098658604,0.679204510003021,0.0657939309983905
