"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.538192905345835,0.325398292468692,0.258987529733106,0.434626988587736,0.186727485007465,0.214711840444016,0.365465614678814,0.50804944499279,0.445533598335028,0.260078910722726,0.353777261031621,0.124148753447928
"RMSE",51.6785757394234,51.4850044191496,51.8910865811895,51.3197723304483,50.5866526060468,51.199428443733,50.7338415398852,51.7112133964443,51.1724426962062,52.6055503536519,51.4383568106178,0.583594040797734
