"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.670581358634491,0.316263495730638,0.607814053474293,0.693664443542894,0.0777355419664058,0.0536633110846254,0.385358649610168,0.385312724247214,0.34618725904305,0.149721125698809,0.368630196303259,0.233233266255145
"RMSE",0.432208949056026,0.916631805668532,0.653308720583391,1.38979093882389,1.03950208046986,0.728021276881785,0.622923687035723,0.56641473950477,0.655698710766464,0.764798031502783,0.776929894029322,0.275569095722116
