"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.519551490681191,0.203768616350895,0.787911860351906,0.712346743294302,0.660319695968192,0.673776229518143,0.717192385351505,0.688187642389051,0.319258864784457,0.825562240826922,0.610787576951656,0.202902996684533
"RMSE",46.6266302093903,46.0774665122948,46.7583769375152,47.8574744904872,46.7858713717489,48.8221525058275,46.8241478721542,47.2377063541018,46.4494477150551,47.0063930436553,47.044566701223,0.783221490533592
