"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",168.298256934796,154.033867489697,154.614886876993,158.105856136426,163.899079306535,164.840493998785,166.158943888083,164.84035065469,168.732540975943,172.33504232183,174.859293810093,177.805878196732,179.562743808114,181.149630350364,181.893953621036,183.276759298722,184.41411087665,185.433616658297,186.418454059885,187.925048543882
"RSquare",0.701616137165805,0.741282458445725,0.739774883962046,0.730530077334901,0.714458033407943,0.711757206337445,0.707931706308762,0.711757619516174,0.700317485791401,0.68932459858537,0.681382553250624,0.671854535135208,0.666038520119511,0.660696657790695,0.65816172170016,0.653401929083182,0.649437387804772,0.64584510103439,0.642340019784176,0.63691073831893
"RSA",568.364147493418,627.082632830758,628.93324396086,633.189222017812,629.232875571207,608.811147965482,596.130981785509,584.611826631332,584.188993424843,598.300845924419,605.299293220069,609.71775191605,614.581248298216,612.222243686674,612.209233011409,612.413514762395,613.885860679066,611.842329567897,605.280994723223,604.670528438007
