"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.000836337812856373,0.461188665494166,0.373779698653894,0.33464644491808,0.489155391462909,0.460209440991201,0.617520512612827,0.438727957647955,0.340767719659085,0.508182315048732,0.402501448430171,0.164510204331809
"RMSE",0.884118503479812,0.587018786320523,0.593882135165726,0.656603287157175,0.479700381944557,0.727798254937583,0.589410943192235,0.670396376148031,1.29058335131036,0.482916741248974,0.696242876090497,0.239905608495567
