"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.33526390071709,0.572840085175922,0.151733634039796,0.1835000096096,0.360111562934634,0.40277837854698,0.0571394274236523,0.177870237962618,0.0516876358384684,0.324223423460653,0.261714829570941,0.165630918706164
"RMSE",0.722128672887924,0.715837095180582,0.714190841602309,0.615435494283257,1.36113699231727,1.39901086584863,0.771994631396112,0.687670013972423,0.715143045403174,0.68734145821699,0.838988911110867,0.287973180162557
