"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.0030325219049794,0.146606637056806,0.0879294346514773,0.00248100579520693,0.0547953536586991,0.150136894427686,0.000667834452167493,0.17527132775001,0.150228242135077,0.0121642210438294,0.0783313472875939,0.0721595751718798
"RMSE",0.784905448603618,0.74393245566295,0.595923350774106,0.638317689496343,0.627736057394636,0.675903614027333,1.38005174680725,0.795272224044606,0.649307438506785,0.823459858449357,0.771480988376698,0.227996660765048
