"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.0181533841197455,0.000390904856074949,0.400698177885191,0.144252196942983,0.0148081136539235,0.379765964681738,0.0143441596075488,0.246242705654025,0.299939857296902,0.180549543897001,0.169914500859513,0.156642834067265
"RMSE",0.74798841837344,0.846934739167923,0.584442867335177,0.715103592979686,0.652081728425465,0.734463685826764,0.762284722783263,0.842538999157255,0.848358138679767,0.634222145508479,0.736841903823722,0.0930463082722236
