"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.37628169753662,0.530424710628924,0.306010796620768,0.309521891288567,0.352285073897135,0.318071403877617,0.273892439785358,0.353302990491872,0.0139947185547936,0.574034081630104,0.340781980431176,0.151249006775072
"RMSE",48.0088053610027,44.3507025368175,44.7344817842871,45.2285845486439,46.2991046598049,44.08290464368,45.4734998020048,45.0164542080989,44.9829763837931,43.8346469697927,45.2012160897926,1.21581777091385
