"","K=1","K=2","K=3","K=4","K=5","K=6","K=7","K=8","K=9","K=10","K=11","K=12","K=13","K=14","K=15","K=16","K=17","K=18","K=19","K=20"
"AIC",130.99406883439,140.496733331949,138.737268668609,144.337700193994,144.542716297747,145.315589971799,150.081748238187,154.993224160083,154.755182137367,161.268656297753,162.779445021443,163.616428242758,163.521765863095,163.386390135303,162.452525836471,163.169605546776,164.126164778453,164.965438344752,165.346898831989,166.846804734003
"RSquare",0.734433875295844,0.707960078054628,0.713053477604508,0.696524712988177,0.695901901565185,0.69354250157295,0.678582577181657,0.662402141230112,0.663204810277933,0.640537542633807,0.635065593647734,0.631998335586239,0.632346529888466,0.632843906709674,0.636256686218773,0.633638982423582,0.630117707598829,0.627000319885294,0.625574756235754,0.619916400984169
"RSA",676.176866170615,642.319834851664,650.746911011123,655.042025406973,636.539212403222,618.344253248294,618.358360334164,612.852605105322,601.312531623833,604.947688565969,588.047360138731,584.896318222889,574.42547720811,575.962373884456,573.379905278379,573.501893077399,571.425481543788,566.349285838746,568.646805502867,557.260185528341
