"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.189995421753597,0.755558595386757,0.347327614820028,0.799815023410019,0.673583525288038,0.642961533826499,0.800359557460459,0.863855351775716,0.50296873581475,0.675115104750142,0.625154046428601,0.216493654199343
"RMSE",48.4747598871095,48.6161775275467,48.292890658317,47.707368331635,47.4601771624801,47.8180739285864,48.334842716483,48.6075589924361,49.954528268083,48.7154377943271,48.3981815267004,0.693524813190113
