"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.130984430560268,0.0907445502157834,0.274559558539926,0.50812352870849,0.0821468557164663,0.0388636588792604,0.393661844239251,0.171928616495637,0.267812976965342,0.149093124321865,0.210791914464229,0.149581561191936
"RMSE",0.986624393931,1.06490137998411,0.62986587472083,0.538543892927085,0.887444199204634,1.00816186680185,0.667277361899661,0.805255058875216,0.732190930087787,0.887624869179071,0.820788982761125,0.176030760168495
