"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.285309215679313,0.639201526693862,0.00985096203322022,0.226071122242405,0.0156770445072153,0.01679256511879,0.391016272362835,0.0334442579772228,0.016962874930293,0.0102404485599243,0.164456629010508,0.21747488113286
"RMSE",1.04152388974365,0.686453449122008,0.721751812343863,0.471931377181212,0.820457455829453,0.548279970064631,0.565069519148861,1.11264730045148,1.01482144002902,0.803075958347084,0.778601217226126,0.221930717051506
