"","result.1","result.2","result.3","result.4","result.5","result.6","result.7","result.8","result.9","result.10","Mean","SD"
"Rsquare",0.781339634719003,0.815767077058597,0.803137128728841,0.692564311715033,0.826527880157261,0.568656548931438,0.725285155445341,0.472999755677753,0.681072624800174,0.670277699133347,0.703762781636679,0.114134248992563
"RMSE",51.382815503939,51.0579973642866,51.8164165540931,51.1076535523609,50.6112477527359,48.7856695673174,51.4583727225336,50.7256304660359,50.7115576754982,50.9011238994644,50.8558485058265,0.820093990232387
